assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,hits,blockedShots,points_sd,plusMinus_sd,shg_sd,faceoffPctg_sd,blocks_sd,hits_sd,pim_sd,position,points_avg,plusMinus_avg,shg_avg,blocks_avg,hits_avg,pim_avg,faceoffPctg_avg,faceoffWins,faceoff_avg,faceoff_sd,fights,playerName,team,gp,points_ratio,plusMinus_ratio,shg_ratio,faceoffPctg_ratio,blocks_ratio,hits_ratio,pim_ratio,faceoff_ratio,fights_ratio
20,7,25,0,3,73,8,McCabe,1,56,8476931,20,28,0.38356,D,1,2,20232024,0,1,0.10958,L,73,Jake McCabe,TOR,1239.3972,219,129,0.6331079456597993,1.3371434895246506,0.0,0.0,1.2769886231694696,1.8944764701337442,1.3998096538429536,D,0.3835616438356164,0.273972602739726,0.0,1.7671232876712328,3.0,0.7671232876712328,0.0,0,0.0,0.0,4,Jake McCabe,TOR,73,0.23486606923625736,0.11722540955131902,0.0,0.0,0.7760791027631371,1.0364568622184653,0.31966005572266704,0.0,0.0547945205479452
16,8,24,0.45098,1,63,8,Pospisil,0,109,8481028,14,24,0.38095,C,0,0,20232024,0,0,0.06837,L,117,Martin Pospisil,CGY,763.1746,238,22,0.5471012044321935,0.9502621934663974,0.0,0.44840580608845926,0.5392154841734297,2.207091344866709,3.4604630812522017,F,0.38095238095238093,0.2222222222222222,0.0,0.3492063492063492,3.7777777777777777,1.7301587301587302,0.007158412698412699,26,0.38805970149253743,0.6681501279283402,1,Martin Pospisil,CGY,63,0.24623623836696287,0.11394479314970685,0.0,0.004942270093313551,0.22687294455972523,1.1779451757195856,0.38788769207187707,0.23262876344017375,0.015873015873015872
13,7,17,0.375,1,66,10,Hoffman,0,20,8474884,-21,23,0.34848,C,3,6,20232024,0,0,0.14084,L,71,Mike Hoffman,SJS,823.8939,28,27,0.5901315786106197,0.8556247214239696,0.0,0.3419019632575087,0.6024513743051831,0.6527472493496367,0.7171005797696504,F,0.3484848484848485,-0.3181818181818182,0.0,0.4090909090909091,0.42424242424242425,0.30303030303030304,0.005681818181818182,12,0.17391304347826092,0.4155151068646798,0,Mike Hoffman,SJS,66,0.21915472478657252,-0.17146883985122366,0.0,0.004234152968988429,0.25529068504077973,0.2566892332807485,0.17647789919851675,0.12286201866363171,0.0
18,5,21,0.49056,0,76,7,Cotter,0,41,8481032,-11,25,0.32894,C,2,4,20232024,0,0,0.07,L,100,Paul Cotter,VGK,763.6315,233,29,0.570967735624925,0.9556473056798653,0.0,0.4442219818145179,0.5841571810637664,2.243912972769417,2.0354799606874328,F,0.32894736842105265,-0.14473684210526316,0.0,0.3815789473684211,3.0657894736842106,0.5394736842105263,0.006454736842105263,28,0.34567901234567905,0.5700442657093924,1,Paul Cotter,VGK,76,0.20939154952803576,-0.07400968553220108,0.0,0.0044693523041350915,0.24087189827475936,0.9450899267087497,0.17772269664015636,0.22017150719600317,0.013157894736842105
40,16,46,0.51079,4,82,27,Pavelski,1,20,8470794,12,67,0.81707,C,11,21,20232024,0,0,0.13917,R,194,Joe Pavelski,DAL,1008.5609,75,70,0.7671303635276364,1.0833771860737957,0.0,0.5274620209824792,0.9515321562503004,1.026493195683852,0.6544589202438404,F,0.8170731707317073,0.14634146341463414,0.0,0.8536585365853658,0.9146341463414634,0.24390243902439024,0.0062291463414634145,421,4.048076923076923,2.5584693729932315,0,Joe Pavelski,DAL,82,0.46237288860829934,0.07024242388408804,0.0,0.004078102274161137,0.4374299105711876,0.45133837522351744,0.14742127232052576,1.137589367439702,0.0
2,0,2,0,0,9,0,Koepke,0,0,8481043,0,2,0.22222,L,0,0,20232024,0,0,0.0,L,9,Cole Koepke,TBL,402.1111,23,1,0.41573970964154905,0.4714045207910317,0.0,0.0,0.3142696805273545,1.4989708403591155,0.0,F,0.2222222222222222,0.0,0.0,0.1111111111111111,2.5555555555555554,0.0,0.0,0,0.0,0.0,0,Cole Koepke,TBL,9,0.15696545114107638,0.0,0.0,0.0,0.08454209418155904,1.0226432074686826,0.0,0.0,0.0
31,4,34,0,1,81,6,Slavin,0,8,8476958,21,37,0.45679,D,0,0,20232024,2,3,0.03973,L,151,Jaccob Slavin,CAR,1255.9135,55,120,0.6858244154237605,1.2840693202488684,0.1551827788885992,0.0,1.2776435785674332,0.9916585495320095,0.43333157468603045,D,0.4567901234567901,0.25925925925925924,0.024691358024691357,1.4814814814814814,0.6790123456790124,0.09876543209876543,0.0,0,0.0,0.0,0,Jaccob Slavin,CAR,81,0.2709594897769755,0.11350761422206344,0.021374416651576907,0.0,0.6504448261449611,0.3409280902283996,0.06890619996311731,0.0,0.0
4,4,8,0.55555,1,59,4,Ylonen,0,12,8481058,2,8,0.13559,R,0,0,20232024,0,0,0.08,R,50,Jesse Ylonen,MTL,614.2372,41,32,0.38872355732812597,0.8226888881024812,0.0,0.28851079051428435,0.8698730454478875,0.9958258184114158,0.6044933728856616,F,0.13559322033898305,0.03389830508474576,0.0,0.5423728813559322,0.6949152542372882,0.2033898305084746,0.009416101694915253,5,0.07936507936507937,0.2703077200940699,0,Jesse Ylonen,MTL,59,0.09763874143523674,0.0185979655145842,0.0,0.007307739884085097,0.29005866610907727,0.348184319406394,0.12676264916113705,0.06247705033171188,0.0
17,0,11,0,0,54,0,Perunovich,0,12,8481059,1,17,0.31481,D,0,6,20232024,0,0,0.0,L,36,Scott Perunovich,STL,916.3148,30,53,0.5383126612499495,1.1465041994195637,0.0,0.0,1.162544156719964,0.6849348892187754,0.737027731190089,D,0.3148148148148148,0.018518518518518517,0.0,0.9814814814814815,0.5555555555555556,0.2222222222222222,0.0,0,0.0,0.0,0,Scott Perunovich,STL,54,0.204649433593697,0.00862729200507789,0.0,0.0,0.4538550014951567,0.32971930198035154,0.1279324550967135,0.0,0.0
13,3,15,0,1,82,3,Kulak,0,30,8476967,0,16,0.19512,D,0,1,20232024,0,0,0.03191,L,94,Brett Kulak,EDM,923.0609,77,88,0.4259572974773903,1.126185012742946,0.0,0.0,1.1346052048402933,1.1406840157534255,0.8339180974282316,D,0.1951219512195122,0.0,0.0,1.0731707317073171,0.9390243902439024,0.36585365853658536,0.0,0,0.0,0.0,2,Brett Kulak,EDM,82,0.13683576048504079,0.0,0.0,0.0,0.5027490466498743,0.4386562347985803,0.1994929103156978,0.0,0.024390243902439025
28,22,35,0.39002,4,82,31,Sharangovich,1,8,8481068,-29,59,0.71951,C,6,17,20232024,3,7,0.17318,L,179,Yegor Sharangovich,CGY,1038.8902,13,44,0.8593019039001367,1.2333965716325508,0.1877415160773251,0.45267292222365885,0.8997983778388636,0.39723164572932534,0.4308176032355046,F,0.7195121951219512,-0.35365853658536583,0.036585365853658534,0.5365853658536586,0.15853658536585366,0.0975609756097561,0.004756341463414634,134,1.5227272727272732,2.0996605392694527,0,Yegor Sharangovich,CGY,82,0.3869797549352675,-0.15835008483372537,0.030802464474329896,0.003274199849566914,0.2824433224667015,0.11346478291586427,0.06818547338888037,0.4912561402888843,0.0
0,0,0,0,0,5,0,Myers,0,2,8479026,-2,0,0.0,D,0,0,20232024,0,0,0.0,R,6,Philippe Myers,TBL,701.6,8,6,0.0,1.019803902718557,0.0,0.0,0.7483314773547883,0.8,0.8000000000000002,D,0.0,-0.4,0.0,1.2,1.6,0.4,0.0,0,0.0,0.0,0,Philippe Myers,TBL,5,0.0,-0.19803902718556965,0.0,0.0,0.6863686981233046,0.888888888888889,0.2222222222222222,0.0,0.0
25,6,22,0,1,76,6,Gustafsson,0,35,8476979,3,31,0.40789,D,0,9,20232024,0,0,0.06451,L,93,Erik Gustafsson,NYR,1043.5131,63,66,0.6524776983272336,1.2078775368572432,0.0,0.0,0.9225551654188479,0.9919167767341969,1.1290516452884392,D,0.40789473684210525,0.039473684210526314,0.0,0.868421052631579,0.8289473684210527,0.4605263157894737,0.0,0,0.0,0.0,2,Erik Gustafsson,NYR,76,0.24683827034701167,0.017878565976405695,0.0,0.0,0.45170150030123307,0.41615562362004654,0.21630584528497082,0.0,0.02631578947368421
11,9,18,0.48387,0,78,9,Anderson,0,74,8476981,-18,20,0.25641,R,0,2,20232024,0,0,0.06382,R,141,Josh Anderson,MTL,927.8076,169,40,0.5172882308162055,1.1649042760615944,0.0,0.3538014539302512,0.7965243367696955,1.8426337523499199,2.2696291117851075,F,0.2564102564102564,-0.23076923076923078,0.0,0.5128205128205128,2.1666666666666665,0.9487179487179487,0.006203461538461539,15,0.18518518518518515,0.4996569467863719,5,Josh Anderson,MTL,78,0.16899245061192086,-0.1065955817635722,0.0,0.0045822535649168725,0.28545146999934773,0.7622039472638881,0.2901607235201,0.12348503141469795,0.0641025641025641
8,2,9,0.31707,0,45,2,Harvey-Pinard,0,6,8481093,-2,10,0.22222,L,0,0,20232024,0,1,0.07692,L,26,Rafael Harvey-Pinard,MTL,758.2666,47,47,0.4157397096415492,0.787557562074193,0.0,0.2750282585672082,0.9650689222492647,1.1146609959097287,0.49888765156985887,F,0.2222222222222222,-0.044444444444444446,0.0,1.0444444444444445,1.0444444444444445,0.13333333333333333,0.007046,13,0.26530612244897955,0.6932770510801236,0,Rafael Harvey-Pinard,MTL,45,0.15696545114107635,-0.02486322420458076,0.0,0.0055261520304795645,0.5315052477899598,0.49390632657653183,0.08895485475091264,0.1566820516936337,0.0
8,4,12,0.41463,0,71,4,Brown,0,10,8477015,-8,12,0.16901,R,0,0,20232024,0,0,0.03703,R,108,Connor Brown,EDM,767.9718,32,24,0.4106304151299513,0.7228522490341598,0.0,0.3397502143240106,0.580035500900676,0.6668980620705187,0.6119876333070551,F,0.16901408450704225,-0.11267605633802817,0.0,0.3380281690140845,0.4507042253521127,0.14084507042253522,0.005839859154929577,25,0.2659574468085105,0.6045137295819308,0,Connor Brown,EDM,71,0.11981457559276587,-0.06540088182326428,0.0,0.004358916380450933,0.21393707218692015,0.27038499570410174,0.08737354276942318,0.16575579373684007,0.0
2,4,6,0.29411,2,75,5,Lomberg,0,80,8479066,-1,7,0.09333,L,1,1,20232024,0,0,0.07352,L,68,Ryan Lomberg,FLA,572.4133,179,21,0.29089898972361916,0.7570703768841809,0.0,0.23708957920474782,0.5787342510456187,2.064902472811301,2.552558629210221,F,0.09333333333333334,-0.013333333333333334,0.0,0.28,2.3866666666666667,1.0666666666666667,0.0039214666666666665,6,0.06818181818181818,0.25205764787294127,5,Ryan Lomberg,FLA,75,0.07230103522919012,-0.007588388893663657,0.0,0.0031699132646380765,0.17735727201367293,0.7787088456610765,0.30025307897699643,0.05445581383385093,0.06666666666666667
8,2,9,0,0,41,2,Hutton,0,17,8477018,12,10,0.2439,D,0,1,20232024,0,0,0.02985,L,67,Ben Hutton,VGK,975.4634,17,54,0.4829021920298373,1.0648234123386866,0.0,0.0,1.3148128753115664,0.6237420415875325,1.1037764389253424,D,0.24390243902439024,0.2926829268292683,0.0,1.3170731707317074,0.4146341463414634,0.4146341463414634,0.0,0,0.0,0.0,1,Ben Hutton,VGK,41,0.16447641680974917,0.14174719498059452,0.0,0.0,0.5689760864814758,0.25535715385928887,0.197090403081645,0.0,0.024390243902439025
32,9,30,0.47795,3,82,13,Kerfoot,0,26,8477021,-15,45,0.54878,C,2,12,20232024,2,3,0.12621,L,103,Alexander Kerfoot,ARI,1046.0487,73,76,0.7675179989053447,1.260352726281831,0.15425744683748183,0.5060536792604052,1.0094732725158468,1.02417245071535,0.9090070806626454,F,0.5487804878048781,-0.18292682926829268,0.024390243902439025,0.926829268292683,0.8902439024390244,0.3170731707317073,0.005828658536585366,416,4.781609195402299,3.415398825119562,0,Alexander Kerfoot,ARI,82,0.31048084836745515,-0.08092844410580037,0.02113067926853336,0.003870153246760574,0.4612299556153334,0.4398063525291083,0.16609323974934992,1.082939363982102,0.0
4,1,5,0,0,64,1,Benoit,0,56,8481122,7,5,0.07812,D,0,0,20232024,0,0,0.01923,L,52,Simon Benoit,TOR,1033.6875,246,102,0.26836818808308854,1.2262390098895892,0.0,0.0,1.1688502630790651,2.093283530126772,1.3863170633011772,D,0.078125,0.109375,0.0,1.59375,3.84375,0.875,0.0,0,0.0,0.0,7,Simon Benoit,TOR,64,0.06159489076911646,0.04912994494936304,0.0,0.0,0.7348363449200919,1.242611601091243,0.36667382279433763,0.0,0.109375
2,0,2,0,0,44,0,Megna,0,22,8477034,-15,2,0.04545,D,0,0,20232024,0,0,0.0,L,28,Jaycob Megna,CHI,1051.3863,60,87,0.20829889522526554,1.1666420697918727,0.0,0.0,1.356610689174853,1.2808184366913975,0.9653072991634227,D,0.045454545454545456,-0.3409090909090909,0.0,1.9772727272727273,1.3636363636363635,0.5,0.0,0,0.0,0.0,1,Jaycob Megna,CHI,44,0.03761862700873468,-0.15734444358030883,0.0,0.0,0.839032402065974,0.5978715103752329,0.2544131394682329,0.0,0.022727272727272728
3,2,5,0.51851,0,42,2,Johnson,0,40,8481147,-20,5,0.11904,C,0,0,20232024,0,0,0.03921,R,51,Reese Johnson,CHI,655.9761,109,16,0.32384453592227236,0.9319231328943302,0.0,0.5675993579750993,0.6153737134914327,1.480983003817523,2.298574930694698,F,0.11904761904761904,-0.47619047619047616,0.0,0.38095238095238093,2.5952380952380953,0.9523809523809523,0.012345476190476191,55,1.1956521739130428,1.2958053600718458,7,Reese Johnson,CHI,42,0.08992567919969778,-0.24648520848604707,0.0,0.007875402683516724,0.23582925596145735,1.0460523474948302,0.2887249713561534,0.5207985810589908,0.16666666666666666
2,0,2,0,0,12,0,Christiansen,0,2,8481161,-5,2,0.16666,D,0,0,20232024,0,0,0.0,L,7,Jake Christiansen,CBJ,793.1666,10,15,0.37267799624996495,1.114924013354971,0.0,0.0,1.299038105676658,0.8975274678557508,0.5527707983925666,D,0.16666666666666666,-0.4166666666666667,0.0,1.25,0.8333333333333334,0.16666666666666666,0.0,0,0.0,0.0,0,Jake Christiansen,CBJ,12,0.12141716201613581,-0.19701259432280746,0.0,0.0,0.5437056466848327,0.43916799490392566,0.10733500838578401,0.0,0.0
5,2,6,0,0,50,2,Pachal,0,51,8481167,-3,7,0.14,D,0,0,20232024,0,1,0.03846,R,52,Brayden Pachal,"VGK,CGY",880.6,130,68,0.3469870314579492,1.0660206376989143,0.0,0.0,1.072567014223354,1.7776388834631176,1.655173706896047,D,0.14,-0.06,0.0,1.36,2.6,1.02,0.0,0,0.0,0.0,1,Brayden Pachal,"VGK,CGY",50,0.10393567030000808,-0.029041336231193995,0.0,0.0,0.6561910860622415,0.9360468041685679,0.3841556570671232,0.0,0.02
16,3,11,0,1,66,5,Zamula,0,32,8481178,3,21,0.31818,D,2,9,20232024,0,1,0.08196,L,61,Egor Zamula,PHI,963.4393,37,79,0.5815103352241059,1.0507114210658064,0.0,0.0,1.2088022743507996,0.7411863520384852,0.9251113649984088,D,0.3181818181818182,0.045454545454545456,0.0,1.196969696969697,0.5606060606060606,0.48484848484848486,0.0,0,0.0,0.0,0,Egor Zamula,PHI,66,0.2011885797361739,0.022165256889690302,0.0,0.0,0.5419089390070031,0.3219678697514105,0.25185477248942717,0.0,0.0
12,10,22,0.45312,4,57,13,O'Connor,0,34,8481186,13,25,0.43859,R,0,0,20232024,3,3,0.15294,R,85,Logan O'Connor,COL,897.0175,60,38,0.7259003812483231,1.0925191211887901,0.2232968782694361,0.48203628397880993,0.7798635358208024,1.0989796325168997,1.226314534547459,F,0.43859649122807015,0.22807017543859648,0.05263157894736842,0.6666666666666666,1.0526315789473684,0.5964912280701754,0.007949473684210527,29,0.4833333333333332,0.6706133179576903,3,Logan O'Connor,COL,57,0.2541261917509043,0.10899311415086452,0.04302437117457934,0.005363886006129785,0.3745605509914705,0.5014968047522935,0.2679276529950983,0.289314904974063,0.05263157894736842
6,3,9,0,1,46,3,Giordano,0,49,8470966,10,9,0.19565,D,0,0,20232024,0,0,0.05084,L,59,Mark Giordano,TOR,997.0217,51,86,0.3967019041498839,1.177931929056006,0.0,0.0,1.453761173678303,1.0880429353254086,3.123558268559889,D,0.1956521739130435,0.21739130434782608,0.0,1.8695652173913044,1.108695652173913,1.065217391304348,0.0,0,0.0,0.0,3,Mark Giordano,TOR,46,0.14008155450473814,0.09981547239727152,0.0,0.0,0.761918167687338,0.5309735893917955,0.2583248063756267,0.0,0.06521739130434782
2,3,5,0,1,33,3,Ludvig,0,47,8481206,-12,5,0.15151,D,0,0,20232024,0,0,0.125,L,24,John Ludvig,PIT,708.3636,72,33,0.4349303058911307,0.8463175784102388,0.0,0.0,0.8876253645985945,1.641406371387981,3.256976689101672,D,0.15151515151515152,-0.36363636363636365,0.0,1.0,2.1818181818181817,1.4242424242424243,0.0,0,0.0,0.0,5,John Ludvig,PIT,33,0.10559059969191778,-0.19695222961017933,0.0,0.0,0.5297661383209115,0.8260062538850094,0.33456664864729974,0.0,0.15151515151515152
5,4,9,0.4251,0,32,4,MacLean,0,11,8481237,5,9,0.28125,C,0,0,20232024,0,0,0.15384,L,26,Kyle MacLean,NYI,605.1875,60,6,0.4496092053105675,0.5650981662507851,0.0,0.4998128507551914,0.3903123748998999,1.340475661845451,1.018865024181319,F,0.28125,0.15625,0.0,0.1875,1.875,0.34375,0.013284375,132,3.3,1.9899748742132402,2,Kyle MacLean,NYI,32,0.19401780767509985,0.09983399340010672,0.0,0.008857355098211754,0.13486177882398528,0.8011192043422377,0.1702689362006239,1.1036882043593552,0.0625
19,10,24,0.1875,0,78,11,Johansson,0,22,8475149,-15,30,0.38461,L,1,6,20232024,0,0,0.09821,L,112,Marcus Johansson,MIN,953.2692,44,29,0.6249260311258428,1.1881648455484781,0.0,0.2145576331130587,0.6224223637917101,0.8561952747212307,0.6960959979742679,F,0.38461538461538464,-0.19230769230769232,0.0,0.3717948717948718,0.5641025641025641,0.28205128205128205,0.002403846153846154,7,0.08641975308641973,0.28098288090718626,0,Marcus Johansson,MIN,78,0.23669716482349715,-0.0878853769627622,0.0,0.00197919480171954,0.22916034695550067,0.30390259677138914,0.16629440927173345,0.06746362841728039,0.0
24,20,34,0.38235,8,82,30,Palmieri,1,26,8475151,-16,54,0.65853,C,10,20,20232024,0,0,0.13761,R,218,Kyle Palmieri,NYI,1033.1829,89,43,0.7685829881262796,1.2536680269167209,0.0,0.3387301740374854,0.7686797321619233,1.149774309902632,0.7944632914586507,F,0.6585365853658537,-0.1951219512195122,0.0,0.524390243902439,1.0853658536585367,0.3170731707317073,0.004662804878048781,15,0.1704545454545455,0.4322665136729599,0,Kyle Palmieri,NYI,82,0.3723526630003031,-0.08657972198614437,0.0,0.0034830057381811277,0.29648682820685535,0.5048743250205158,0.17669526718151513,0.11901035444683072,0.0
43,12,41,0.53906,1,82,26,O'Reilly,0,18,8475158,6,69,0.84146,C,14,28,20232024,0,0,0.14444,L,180,Ryan O'Reilly,NSH,1185.9512,25,56,0.9559762242568783,1.4379905339496264,0.0,0.544383055155433,0.8245922685061938,0.6185944806328002,0.6251710057549416,F,0.8414634146341463,0.07317073170731707,0.0,0.6829268292682927,0.3048780487804878,0.21951219512195122,0.00657390243902439,942,10.351648351648349,3.4173880726339525,1,Ryan O'Reilly,NSH,82,0.43020124897164236,0.030012721824960505,0.0,0.004256652789008207,0.3742901036336242,0.18835974818182608,0.13507021374651038,2.343386675890574,0.012195121951219513
12,5,13,0.34,1,81,7,Silfverberg,0,24,8475164,4,19,0.23456,R,1,4,20232024,1,2,0.06862,R,102,Jakob Silfverberg,ANA,783.037,16,36,0.5036068655400282,0.6459987877506734,0.11042310999998979,0.38378576112263657,0.7370277311900891,0.39813618510116305,0.7104935590092915,F,0.2345679012345679,0.04938271604938271,0.012345679012345678,0.4444444444444444,0.19753086419753085,0.2962962962962963,0.004197530864197531,18,0.21428571428571433,0.4383798247505231,0,Jakob Silfverberg,ANA,81,0.15600347844269893,0.030001672186445696,0.011117995384971583,0.003033367579091262,0.255864910193427,0.14128156205558642,0.17322269045427421,0.1489771412240718,0.0
36,20,45,0.59319,6,80,29,Tavares,1,30,8475166,2,65,0.8125,C,9,20,20232024,0,0,0.10394,L,279,John Tavares,TOR,1071.9,134,37,0.8816709987291178,1.2547410091329603,0.0,0.596470751728071,0.5688530126491379,1.6107063667844612,0.8422440263961508,F,0.8125,0.025,0.0,0.4625,1.675,0.375,0.007414875,906,10.066666666666663,3.2721043178154736,0,John Tavares,TOR,80,0.43179705726918427,0.01108774794920394,0.0,0.004644541713009087,0.29480135887238446,0.6415888133995912,0.20355609497270863,2.356371923009178,0.0
63,9,45,0,2,78,13,Hedman,0,76,8475167,18,76,0.97435,D,4,31,20232024,0,0,0.07738,L,168,Victor Hedman,TBL,1488.2564,65,102,0.973683976720386,1.6480219450483498,0.0,0.0,1.2740777691081897,1.1142050939809014,2.4753883869019844,D,0.9743589743589743,0.23076923076923078,0.0,1.3076923076923077,0.8333333333333334,0.9743589743589743,0.0,0,0.0,0.0,0,Victor Hedman,TBL,78,0.4936752721568114,0.08714777881684709,0.0,0.0,0.5750429142997765,0.3941591739163889,0.2803597370674111,0.0,0.0
40,19,49,0.56514,7,80,25,Duchene,2,20,8475168,15,65,0.8125,C,6,16,20232024,0,0,0.14534,L,172,Matt Duchene,DAL,1005.975,30,48,0.8816709987291178,1.1412027646303702,0.0,0.5953821687701417,0.8746427842267948,0.6590713163232034,0.6614378277661477,F,0.8125,0.1875,0.0,0.6,0.375,0.25,0.007064249999999999,464,4.504854368932036,2.31027164547353,0,Matt Duchene,DAL,80,0.43179705726918427,0.08756760597232256,0.0,0.004427935912964185,0.3200609764422254,0.226030066526053,0.15047207654837882,1.3608715088660412,0.0
20,21,36,0.47945,3,77,24,Kane,1,85,8475169,-4,44,0.57142,L,2,7,20232024,1,1,0.10909,L,220,Evander Kane,EDM,1006.6103,250,29,0.85930463322978,1.3854166600617754,0.11321815437767983,0.5359586514022058,0.5819573117508594,1.9350213539936807,2.4997891629766436,F,0.5714285714285714,-0.05194805194805195,0.012987012987012988,0.37662337662337664,3.2467532467532467,1.103896103896104,0.006226623376623376,43,0.42156862745098034,0.6012450237828221,5,Evander Kane,EDM,77,0.307334560037076,-0.021777349348564814,0.011666188640512328,0.004053900390442785,0.23807429810260936,1.1062111157506207,0.31541788733273785,0.26327552697403916,0.06493506493506493
26,15,33,0.49347,3,82,20,Schenn,2,56,8475170,-22,46,0.56097,C,4,12,20232024,1,1,0.11764,L,170,Brayden Schenn,STL,1066.8536,169,51,0.8129674786584855,1.2000892292821994,0.10975609756097558,0.5426318910484874,0.8502545372465056,1.5644492600305044,1.488804142637254,F,0.5609756097560976,-0.2682926829268293,0.012195121951219513,0.6219512195121951,2.0609756097560976,0.6829268292682927,0.006017926829268293,465,5.470588235294119,2.4903967805487293,7,Brayden Schenn,STL,82,0.3094239782895578,-0.12194627352198908,0.01098901098901099,0.0039010776739342927,0.3361435991600186,0.8036718222030964,0.27439958716262475,1.5673256020004926,0.08536585365853659
23,8,21,0,3,80,9,Ekman-Larsson,1,76,8475171,10,32,0.4,D,1,11,20232024,0,0,0.07317,L,123,Oliver Ekman-Larsson,FLA,1103.625,105,70,0.5983310120660636,1.220831555743871,0.0,0.0,1.083884074751539,1.3262486745987723,1.9199527988989722,D,0.4,0.125,0.0,0.875,1.3125,0.95,0.0,0,0.0,0.0,0,Oliver Ekman-Larsson,FLA,80,0.2502610516722345,0.05628522328796389,0.0,0.0,0.4198889998736259,0.5642131102885541,0.3253477249215182,0.0,0.0
12,1,10,0,1,63,2,Schmidt,0,16,8477220,10,14,0.22222,D,1,4,20232024,0,0,0.02666,L,75,Nate Schmidt,WPG,1008.9841,66,76,0.41573970964154927,1.0420728610901488,0.0,0.0,1.261879804085828,1.0605265453009567,0.8351077103470416,D,0.2222222222222222,0.15873015873015872,0.0,1.2063492063492063,1.0476190476190477,0.25396825396825395,0.0,0,0.0,0.0,0,Nate Schmidt,WPG,63,0.15696545114107632,0.07772991931611174,0.0,0.0,0.5333392181892576,0.508422980528035,0.1383941948128077,0.0,0.0
46,19,53,0.48925,4,82,29,Kadri,2,43,8475172,0,75,0.91463,C,10,22,20232024,0,0,0.10469,L,277,Nazem Kadri,CGY,1105.5487,57,24,0.8439341598437058,1.2687616393795076,0.0,0.5058145900569078,0.5293301076636759,0.8791490396448076,1.318032622529186,F,0.9146341463414634,0.0,0.0,0.2926829268292683,0.6951219512195121,0.524390243902439,0.0059664634146341464,611,7.104651162790699,3.1807161317650996,1,Nazem Kadri,CGY,82,0.4960232128998516,0.0,0.0,0.0039622829092183665,0.19137982399129874,0.36991315566481225,0.22622211560175595,1.6993861670754271,0.012195121951219513
7,3,10,0,0,59,3,de Haan,0,22,8475177,-9,10,0.16949,D,0,0,20232024,0,0,0.05357,L,56,Calvin de Haan,TBL,997.5254,96,82,0.3751854851047231,1.0863335836584453,0.0,0.0,1.2215154404560848,1.24734708426943,0.9369677939718822,D,0.1694915254237288,-0.15254237288135594,0.0,1.3898305084745763,1.6271186440677967,0.3728813559322034,0.0,0,0.0,0.0,0,Calvin de Haan,TBL,59,0.12324993774263236,-0.0731150445337071,0.0,0.0,0.6256227092390765,0.7240175117840074,0.19250777276352396,0.0,0.0
19,1,18,0,0,76,1,Kulikov,0,63,8475179,15,20,0.26315,D,0,0,20232024,0,2,0.01351,L,74,Dmitry Kulikov,FLA,990.8289,145,84,0.4692777500033424,1.013328762078429,0.0,0.0,1.083111348802983,1.3295985897902793,2.1908191083818345,D,0.2631578947368421,0.19736842105263158,0.0,1.105263157894737,1.9078947368421053,0.8289473684210527,0.0,0,0.0,0.0,1,Dmitry Kulikov,FLA,76,0.1791069760201864,0.09803089528651113,0.0,0.0,0.5305828507582437,0.8189800359614152,0.25979140160077524,0.0,0.013157894736842105
25,2,25,0,0,82,3,Leddy,0,14,8475181,14,28,0.34146,D,0,1,20232024,1,2,0.03658,L,82,Nick Leddy,STL,1341.6951,51,127,0.5459275435512041,1.2376697030600263,0.1097560975609756,0.0,1.3265804106652326,0.8060781887639387,0.6402148657759353,D,0.34146341463414637,0.17073170731707318,0.012195121951219513,1.548780487804878,0.6219512195121951,0.17073170731707318,0.0,0,0.0,0.0,0,Nick Leddy,STL,82,0.2208793135606853,0.07629888677654105,0.010989010989010988,0.0,0.6656896450709991,0.34436561129053456,0.10409106201845407,0.0,0.0
36,19,41,0.36458,7,82,39,Kreider,1,26,8475184,19,75,0.91463,L,18,29,20232024,2,5,0.15853,L,246,Chris Kreider,NYR,1127.0121,99,20,0.8582628443859959,1.16135728507854,0.15425744683748188,0.4209138573806295,0.6160649239178088,1.11243311531524,0.7944632914586507,F,0.9146341463414634,0.23170731707317074,0.024390243902439025,0.24390243902439024,1.2073170731707317,0.3170731707317073,0.00444609756097561,40,0.392156862745098,0.6128823375720699,0,Chris Kreider,NYR,82,0.49219847940492795,0.10720454164279965,0.021130679268533358,0.003129040890045036,0.15092366365647006,0.5715291359606255,0.17669526718151513,0.2431404037416802,0.0
22,4,24,0,0,82,4,McNabb,0,37,8475188,18,26,0.31707,D,0,1,20232024,0,1,0.04651,L,86,Brayden McNabb,VGK,1161.2439,149,207,0.5150905385839728,1.2299552861583378,0.0,0.0,1.7265898276879634,1.3078379923210055,1.0837203201482382,D,0.3170731707317073,0.21951219512195122,0.0,2.524390243902439,1.8170731707317074,0.45121951219512196,0.0,0,0.0,0.0,3,Brayden McNabb,VGK,82,0.20927671492691707,0.09843793572207293,0.0,0.0,0.9258415836029943,0.7873486686577452,0.21654514179859882,0.0,0.036585365853658534
