assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,hits,blockedShots,points_sd,plusMinus_sd,shg_sd,faceoffPctg_sd,blocks_sd,hits_sd,pim_sd,position,points_avg,plusMinus_avg,shg_avg,blocks_avg,hits_avg,pim_avg,faceoffPctg_avg,faceoffWins,faceoff_avg,faceoff_sd,fights,playerName,team,gp,points_ratio,plusMinus_ratio,shg_ratio,faceoffPctg_ratio,blocks_ratio,hits_ratio,pim_ratio,faceoff_ratio,fights_ratio
45,21,51,0.56827,2,67,33,Matthews,1,20,8479318,11,78,1.16417,C,10,25,20242025,2,2,0.12643,L,261,Auston Matthews,TOR,1228.3283,45,89,0.9076295997319863,1.6354014060671345,0.17017543658196094,0.5737002935932203,1.1510937005766473,0.7990303769745776,0.7920298006818861,F,1.164179104477612,0.16417910447761194,0.029850746268656716,1.328358208955224,0.6716417910447762,0.29850746268656714,0.008481641791044776,862,10.51219512195122,3.108775550814509,1,Auston Matthews,TOR,67,0.6102752361575717,0.062297570343418734,0.025509633286996382,0.005389616959197927,0.6175268927611701,0.37333543648900114,0.16657505504260137,2.558473927802486,0.014925373134328358
1,0,1,0.6,0,18,0,Anderson,0,0,8479315,-2,1,0.05555,R,0,0,20242025,0,0,0.0,R,17,Joey Anderson,CHI,743.6111,12,13,0.2290614236454256,0.6573421981221795,0.0,0.32375116187407693,0.6502611061510902,0.881917103688197,0.0,F,0.05555555555555555,-0.1111111111111111,0.0,0.7222222222222222,0.6666666666666666,0.0,0.03333333333333333,3,0.13636363636363638,0.4568125282327677,0,Joey Anderson,CHI,18,0.045201610340007616,-0.06704174384566053,0.0,0.02518096625210305,0.43764118267724533,0.3542486889354094,0.0,0.0936041074063638,0.0
9,7,16,0.34782,1,59,9,Smith,0,34,8475225,-9,18,0.30508,C,2,2,20242025,0,0,0.1,R,90,Craig Smith,"CHI,DET",680.322,56,31,0.4958894521467049,0.9533804142661177,0.0,0.303407412970492,0.9452097283795722,1.294364955392324,1.475257976067047,F,0.3050847457627119,-0.15254237288135594,0.0,0.5254237288135594,0.9491525423728814,0.576271186440678,0.005895254237288136,9,0.1428571428571429,0.39267672624930106,1,Craig Smith,"CHI,DET",59,0.2039487245029331,-0.07809148272773375,0.0,0.0045229558913223705,0.27011160860852557,0.41368856342672883,0.23281257631025554,0.10257738940025214,0.01694915254237288
51,8,40,0,2,74,10,Fox,0,32,8479323,9,61,0.82432,D,1,18,20242025,1,3,0.07407,R,135,Adam Fox,NYR,1394.9324,40,108,0.9058087040469669,1.4232879967507166,0.11545951007185866,0.0,1.3068343139174674,0.8085554217108972,0.9455597667316704,D,0.8243243243243243,0.12162162162162163,0.013513513513513514,1.4594594594594594,0.5405405405405406,0.43243243243243246,0.0,0,0.0,0.0,0,Adam Fox,NYR,74,0.43253256351168895,0.050188678268822715,0.012114750371031364,0.0,0.6326676565604769,0.2988797213796125,0.22226633168862867,0.0,0.0
18,4,20,0,0,72,4,Lindgren,0,40,8479324,0,22,0.30555,D,0,0,20242025,0,2,0.06349,L,63,Ryan Lindgren,"NYR,COL",1182.2361,80,128,0.5436218275216923,1.1426091000668408,0.0,0.0,1.2717247935843992,1.0872436550433853,0.8958064164776162,D,0.3055555555555556,0.0,0.0,1.7777777777777777,1.1111111111111112,0.5555555555555556,0.0,0,0.0,0.0,2,Ryan Lindgren,"NYR,COL",72,0.19794715914721778,0.0,0.0,0.0,0.7825674055230712,0.5323341663664157,0.2930444536567033,0.0,0.027777777777777776
16,4,18,0,2,50,7,McAvoy,0,46,8479325,0,23,0.46,D,2,4,20242025,1,1,0.07142,R,98,Charlie McAvoy,BOS,1420.22,89,81,0.606959636219741,1.42828568570857,0.13999999999999993,0.0,1.2472369462135091,1.2213107712617621,1.5600000000000003,D,0.46,0.0,0.02,1.62,1.78,0.92,0.0,0,0.0,0.0,1,Charlie McAvoy,BOS,50,0.2862548564580735,0.0,0.01754385964912281,0.0,0.7208852643374458,0.8013286673025558,0.35937499999999994,0.0,0.02
10,6,15,0.55155,1,82,7,Cizikas,0,51,8475231,-13,17,0.20731,C,0,1,20242025,1,1,0.07216,L,97,Casey Cizikas,NYI,782.439,202,66,0.48734734640702687,0.9559762242568781,0.10975609756097557,0.580732644619355,1.0869404856174234,2.0193884727036253,2.4226585069965845,F,0.2073170731707317,-0.15853658536585366,0.012195121951219513,0.8048780487804879,2.4634146341463414,0.6219512195121951,0.006726219512195122,351,4.081395348837209,2.9891863880166367,3,Casey Cizikas,NYI,82,0.13938712680097617,-0.08105240922654133,0.01098901098901099,0.0042551278580159994,0.38567369521434336,0.8158654165956152,0.18171582652514265,1.023114728631774,0.036585365853658534
5,4,9,0,1,38,4,Bichsel,0,41,8483425,2,9,0.23684,D,0,0,20242025,0,0,0.10256,L,39,Lian Bichsel,DAL,893.4473,155,23,0.48309367764962674,1.1458705819514337,0.0,0.0,0.8441586806497599,1.7529160508821988,1.5283561679717481,D,0.23684210526315788,0.05263157894736842,0.0,0.6052631578947368,4.078947368421052,1.0789473684210527,0.0,0,0.0,0.0,1,Lian Bichsel,DAL,38,0.159694636173286,0.02452691200953311,0.0,0.0,0.3282055737641199,1.48168243892287,0.42673867791600983,0.0,0.02631578947368421
14,1,15,0,0,75,1,Savard,0,36,8475233,-8,15,0.2,D,0,0,20242025,0,0,0.02083,R,48,David Savard,MTL,995.36,56,180,0.4320493798938571,1.0142101469726197,0.0,0.0,1.5577761927397225,0.8015540461434209,1.526302722267113,D,0.2,-0.10666666666666667,0.0,2.4,0.7466666666666667,0.48,0.0,0,0.0,0.0,0,David Savard,MTL,75,0.13965998855069084,-0.052957069463177846,0.0,0.0,0.9383150905901885,0.4144569896557102,0.19000098276791083,0.0,0.0
1,2,3,0.33333,0,31,2,Deslauriers,0,15,8475235,-9,3,0.09677,L,0,0,20242025,0,0,0.08,L,25,Nicolas Deslauriers,PHI,458.129,85,9,0.2956500448358607,0.6812487768368671,0.0,0.17798867274724747,0.5201456611805517,2.031489870172101,1.478250224179303,F,0.0967741935483871,-0.2903225806451613,0.0,0.2903225806451613,2.7419354838709675,0.4838709677419355,0.01075258064516129,1,0.029411764705882353,0.16895772489817729,28,Nicolas Deslauriers,PHI,31,0.07469161440167041,-0.17268270148060993,0.0,0.00912791514377184,0.19098339590674193,0.9044844618647215,0.19524701865090083,0.02516067440201422,0.9032258064516129
40,18,45,0.44736,2,75,25,Cooley,0,46,8483431,1,65,0.86666,C,7,20,20242025,0,0,0.15822,L,158,Logan Cooley,UTA,1071.68,63,32,0.8537498983243799,1.4375287436739788,0.0,0.4502451976011826,0.6567258856546532,0.952750404530658,1.0818913480053762,F,0.8666666666666667,0.013333333333333334,0.0,0.4266666666666667,0.84,0.6133333333333333,0.0059648,355,4.4936708860759484,2.6331548086116023,0,Logan Cooley,UTA,75,0.46752081683190055,0.005470020966085755,0.0,0.00411295966355637,0.2575360657795661,0.4301625021052772,0.29460391096824395,1.2368509251036262,0.0
6,3,9,0.42857,0,56,3,Grundstrom,0,24,8479336,-21,9,0.16071,R,0,0,20242025,0,0,0.03409,L,88,Carl Grundstrom,SJS,575.7857,172,18,0.3672672107357704,0.9173428242172372,0.0,0.19888145620950043,0.5703114079525469,2.051629516620724,0.9035079029052516,F,0.16071428571428573,-0.375,0.0,0.32142857142857145,3.0714285714285716,0.42857142857142855,0.007653035714285715,3,0.050000000000000024,0.21794494717703364,0,Carl Grundstrom,SJS,56,0.117544167264715,-0.19558317650005821,0.0,0.006383479930102758,0.20469097390540303,1.0064880270360512,0.22514822655441372,0.04105275867837096,0.0
31,26,41,0.44827,4,82,39,DeBrincat,1,29,8479337,-13,70,0.85365,R,13,29,20242025,0,0,0.15983,R,244,Alex DeBrincat,DET,1072.2682,33,38,0.8712473707069146,1.2732665135450505,0.0,0.4206970159405893,0.6661707455486664,0.5814145093200102,0.9288328792355901,F,0.8536585365853658,-0.15853658536585366,0.0,0.4634146341463415,0.4024390243902439,0.35365853658536583,0.005466707317073171,27,0.31395348837209297,0.5957529515092791,4,Alex DeBrincat,DET,82,0.4561975877421664,-0.06973955073953182,0.0,0.0038479051168090702,0.27813153927014844,0.25448041738486893,0.18335364374622398,0.19674316633734104,0.04878048780487805
13,5,14,0.44,5,52,20,Laine,1,14,8479339,-14,33,0.63461,L,15,19,20242025,0,0,0.17241,R,116,Patrik Laine,MTL,858.4423,26,28,0.8092932850961853,1.0022164785227217,0.0,0.38254906480378237,0.7195494974565273,0.7721099961494128,0.682624590357648,F,0.6346153846153846,-0.2692307692307692,0.0,0.5384615384615384,0.5,0.2692307692307692,0.008461538461538461,11,0.19642857142857142,0.4399530355269614,0,Patrik Laine,MTL,52,0.3507531862539618,-0.13446636371178677,0.0,0.0061202446097197724,0.3131410519197058,0.28214952857691755,0.16000643921027163,0.13641317916781012,0.0
60,20,53,0.33333,5,81,30,Keller,1,28,8479343,-12,90,1.11111,R,10,37,20242025,0,0,0.13761,L,218,Clayton Keller,UTA,1147.0864,11,30,1.0423146132940955,1.4151831981142822,0.0,0.3079484798687148,0.6175308148345584,0.3768972227771296,0.8771515885595855,F,1.1111111111111112,-0.14814814814814814,0.0,0.37037037037037035,0.13580246913580246,0.345679012345679,0.004115185185185185,10,0.11904761904761912,0.32384453592227247,0,Clayton Keller,UTA,81,0.5440450280669415,-0.061340335699510785,0.0,0.0031462899712978347,0.22897268291500955,0.09862934349006529,0.18415082428741544,0.08992567919969782,0.0
27,15,32,0,6,74,20,Chychrun,1,52,8479345,17,47,0.63513,D,5,15,20242025,0,0,0.11173,L,179,Jakob Chychrun,WSH,1263.8513,59,87,0.7810997846820771,1.3105321520468605,0.0,0.0,0.991287834329368,0.8216616277600141,1.2491048657612256,D,0.6351351351351351,0.22972972972972974,0.0,1.1756756756756757,0.7972972972972973,0.7027027027027027,0.0,0,0.0,0.0,0,Jakob Chychrun,WSH,74,0.3565971657497592,0.09942719452149416,0.0,0.0,0.590409711447679,0.437675847779527,0.31243661129374156,0.0,0.0
24,18,38,0.375,3,82,20,Gauthier,2,20,8483445,8,44,0.53658,L,2,6,20242025,0,0,0.10526,L,190,Cutter Gauthier,ANA,849.3292,68,51,0.7681958901474933,1.0888543553926695,0.0,0.33817996102309317,0.9191757164005501,0.9080249009261598,0.6544589202438404,F,0.5365853658536586,0.0975609756097561,0.0,0.6219512195121951,0.8292682926829268,0.24390243902439024,0.004573170731707317,23,0.27058823529411763,0.6017276165903258,0,Cutter Gauthier,ANA,82,0.30346488691866574,0.04670549450127473,0.0,0.003417455697222473,0.3240720556211894,0.4346213156235005,0.14742127232052576,0.168935237484468,0.0
19,5,22,0.535,1,79,6,Steel,0,31,8479351,-6,25,0.31645,C,0,0,20242025,1,3,0.06741,L,89,Sam Steel,DAL,848.4177,60,26,0.5166666235938874,0.9108648262028366,0.11179444134592217,0.5532897991799609,0.5893897076872316,0.8889645501812371,1.0840351425826158,F,0.31645569620253167,-0.0759493670886076,0.012658227848101266,0.3291139240506329,0.759493670886076,0.3924050632911392,0.006772151898734178,294,2.9399999999999995,2.297041575592397,2,Sam Steel,DAL,79,0.2086521133119284,-0.03974606997164207,0.011385403072151898,0.0043598766323640625,0.2070693691162354,0.4020687793284454,0.18829100108401045,0.8917085006644947,0.02531645569620253
6,7,12,0.42441,3,52,8,Geekie,0,16,8483447,-4,14,0.26923,C,1,2,20242025,0,0,0.13333,L,60,Conor Geekie,TBL,739.5192,97,25,0.5231334811052093,1.053312610586858,0.0,0.4218296383872086,0.7963953554172561,1.3732169719570926,0.910166120476864,F,0.2692307692307692,-0.07692307692307693,0.0,0.4807692307692308,1.8653846153846154,0.3076923076923077,0.00816173076923077,84,1.4000000000000004,1.6852299546352714,1,Conor Geekie,TBL,52,0.17676111291008534,-0.03746291554752178,0.0,0.005740301474154582,0.2676299676011802,0.7860152010653753,0.16108143914493353,0.5213706176572722,0.019230769230769232
17,22,39,0.52713,4,80,23,Howden,1,46,8479353,17,40,0.5,C,0,0,20242025,1,1,0.184,L,125,Brett Howden,VGK,891.775,121,56,0.724568837309472,1.0451525008342086,0.11110243021644482,0.5612994966489286,0.9669539802906858,1.466234548085673,1.3207478941872286,F,0.5,0.2125,0.0125,0.7,1.5125,0.575,0.0065891249999999995,318,3.3473684210526318,2.9478571023448326,4,Brett Howden,VGK,80,0.28992753967424006,0.1039042320381107,0.011250087894745202,0.004220282536529646,0.35588021225415284,0.6132831125790629,0.24776495604722987,0.8478950312219913,0.05
4,1,5,0,1,33,1,George,0,6,8483448,-3,5,0.15151,D,0,0,20242025,0,0,0.03846,L,26,Isaiah George,NYI,938.7878,14,34,0.35855028988482507,1.1378777791223387,0.0,0.0,1.2427937366309016,0.739791249438406,0.574959574576069,D,0.15151515151515152,-0.09090909090909091,0.0,1.0303030303030303,0.42424242424242425,0.18181818181818182,0.0,0,0.0,0.0,0,Isaiah George,NYI,33,0.11152708342360784,-0.04252305337417921,0.0,0.0,0.4593837647552642,0.24384673987719338,0.11544307851020348,0.0,0.0
6,4,10,0.55882,0,76,4,Malenstyn,0,29,8479359,-16,10,0.13157,L,0,0,20242025,0,0,0.0597,L,67,Beck Malenstyn,BUF,631.8552,191,63,0.3380324362806611,0.6750397546516139,0.0,0.4864215715353474,1.0309443536815222,1.526032187808352,0.959263770091114,F,0.13157894736842105,-0.21052631578947367,0.0,0.8289473684210527,2.513157894736842,0.3815789473684211,0.007352894736842105,21,0.26582278481012667,0.46955030356940275,2,Beck Malenstyn,BUF,76,0.09833763651811914,-0.12568436970217484,0.0,0.004946708846028915,0.40815858244388026,0.9949033535147943,0.19475629223250326,0.1808871626677001,0.02631578947368421
60,5,40,0,0,82,6,Hutson,0,34,8483457,-2,66,0.80487,D,1,26,20242025,0,0,0.06593,L,91,Lane Hutson,MTL,1363.9878,40,123,0.8473635495629365,1.6377826306536143,0.0,0.0,1.251827931758877,0.7689698912407048,0.8688542990515551,D,0.8048780487804879,-0.024390243902439025,0.0,1.5,0.4878048780487805,0.4146341463414634,0.0,0,0.0,0.0,0,Lane Hutson,MTL,82,0.4356901211842748,-0.009246494998867812,0.0,0.0,0.6661254969105777,0.2757564616923175,0.2218654212647238,0.0,0.0
2,1,3,0,0,12,1,Jiricek,0,6,8483460,0,3,0.25,D,0,0,20242025,0,0,0.11111,R,9,David Jiricek,"CBJ,MIN",727.0833,12,7,0.4330127018922193,0.9128709291752769,0.0,0.0,0.4930066485916347,1.0,0.8660254037844386,D,0.25,0.0,0.0,0.5833333333333334,1.0,0.5,0.0,0,0.0,0.0,0,David Jiricek,"CBJ,MIN",12,0.17445763018700947,0.0,0.0,0.0,0.3907104726449788,0.5,0.2679491924311227,0.0,0.0
7,7,12,0.43661,0,58,8,Frederic,0,44,8479365,-16,15,0.25862,C,1,3,20242025,0,0,0.10256,L,78,Trent Frederic,"BOS,EDM",823.2931,157,29,0.5105894101710636,1.0953365637426618,0.0,0.5151049043059727,0.7485618395204279,1.6295611921476365,1.774438666243945,F,0.25862068965517243,-0.27586206896551724,0.0,0.5,2.706896551724138,0.7586206896551724,0.007527758620689655,115,1.3690476190476193,1.453892655898393,19,Trent Frederic,"BOS,EDM",58,0.17120515205113573,-0.13165525469224673,0.0,0.004968473535591855,0.2859492805453957,1.029409986657637,0.2734321356190578,0.5579085196562513,0.3275862068965517
18,17,33,0.44888,3,77,19,Kasper,1,34,8483464,1,37,0.48051,C,2,4,20242025,0,0,0.13103,L,145,Marco Kasper,DET,927.0519,156,48,0.766343817762697,1.0505843333068405,0.0,0.452060901509598,0.7565980085002345,1.5116347560469046,1.3531445483253095,F,0.4805194805194805,0.012987012987012988,0.0,0.6233766233766234,2.0259740259740258,0.44155844155844154,0.00582961038961039,305,3.765432098765431,2.890049360671512,1,Marco Kasper,DET,77,0.2720418729849099,0.006333323031913396,0.0,0.004014714798497628,0.3548772231097176,0.8066356069871932,0.18764611883816942,0.9679651206573457,0.012987012987012988
16,0,15,0,0,76,1,Peeke,0,15,8479369,-10,17,0.22368,D,0,0,20242025,1,2,0.0125,R,80,Andrew Peeke,BOS,1116.4078,105,126,0.4756901969085586,1.4720385548365258,0.11395071102426833,0.0,1.313418917207135,1.1694252441528918,0.7437411979506633,D,0.2236842105263158,-0.13157894736842105,0.013157894736842105,1.6578947368421053,1.381578947368421,0.19736842105263158,0.0,0,0.0,0.0,1,Andrew Peeke,BOS,76,0.1515793836639388,-0.05322689935842133,0.01181191825331619,0.0,0.7166426817515573,0.6368410025153433,0.11318676262543395,0.0,0.013157894736842105
5,4,9,0.45238,0,39,4,Jost,0,33,8479370,2,9,0.23076,C,0,0,20242025,0,0,0.0909,L,44,Tyson Jost,CAR,622.3589,46,17,0.47832713092763146,0.8755574912289165,0.0,0.43018279891991346,0.7087320492864234,1.1955428950640783,2.486254123390234,F,0.23076923076923078,0.05128205128205128,0.0,0.4358974358974359,1.1794871794871795,0.8461538461538461,0.011599487179487179,68,1.5813953488372088,1.781462139740052,3,Tyson Jost,CAR,39,0.15610160020835578,0.02734229770181552,0.0,0.008110492720404143,0.255099935697624,0.5372189184455699,0.24271146514442768,0.5685482201044814,0.07692307692307693
17,9,26,0,3,68,9,Fabbro,0,40,8479371,20,26,0.38235,D,0,0,20242025,0,0,0.10112,R,89,Dante Fabbro,"NSH,CBJ",1253.7352,67,143,0.6190460347014465,1.3510216562183353,0.0,0.0,1.7417005371893515,0.9925108839057033,1.087837765229819,D,0.38235294117647056,0.29411764705882354,0.0,2.1029411764705883,0.9852941176470589,0.5882352941176471,0.0,0,0.0,0.0,0,Dante Fabbro,"NSH,CBJ",68,0.23615940064791102,0.12510205777173386,0.0,0.0,0.7670207405752687,0.4944987380524083,0.2817437752654584,0.0,0.0
9,15,24,0.45519,3,62,15,Kulich,1,18,8483468,-4,24,0.38709,C,0,0,20242025,0,0,0.11194,L,134,Jiri Kulich,BUF,887.5645,40,36,0.7037878783635947,1.3182462414001643,0.0,0.4351428939874167,0.814156739620901,0.7848725845546088,0.7908161723955652,F,0.3870967741935484,-0.06451612903225806,0.0,0.5806451612903226,0.6451612903225806,0.2903225806451613,0.007341774193548387,255,4.047619047619048,3.1993480061411095,0,Jiri Kulich,BUF,62,0.22719775102833575,-0.027829713634429057,0.0,0.005115709539661184,0.32006339287511526,0.3614606980383264,0.16211746639343688,0.9638684485543534,0.0
9,0,9,0,0,64,0,Mahura,0,20,8479372,5,9,0.14062,D,0,0,20242025,0,0,0.0,L,58,Josh Mahura,SEA,825.3125,89,54,0.3899994991983964,0.9404900235382617,0.0,0.0,1.107061848994897,1.398852068438618,0.7261843774138906,D,0.140625,0.078125,0.0,0.84375,1.390625,0.3125,0.0,0,0.0,0.0,0,Josh Mahura,SEA,64,0.10116910119830799,0.04026044919187371,0.0,0.0,0.4004391235133808,0.5797043587206859,0.18103512237098138,0.0,0.0
1,1,2,0,0,26,1,Jones,0,18,8479368,-13,2,0.07692,L,0,0,20242025,0,0,0.05882,L,17,Max Jones,"BOS,EDM",562.8461,71,8,0.2664693550105966,0.970725343394151,0.0,0.0,0.605692913385524,1.6997215226141809,1.2331707339908766,F,0.07692307692307693,-0.5,0.0,0.3076923076923077,2.730769230769231,0.6923076923076923,0.0,0,0.0,0.0,4,Max Jones,"BOS,EDM",26,0.06073820627300793,-0.253713690584025,0.0,0.0,0.19162587386871735,1.0115003373107112,0.31001108951059747,0.0,0.15384615384615385
9,4,12,0,0,81,4,Chiarot,0,69,8475279,-14,13,0.16049,D,0,1,20242025,0,0,0.03669,L,109,Ben Chiarot,DET,1273.9382,127,142,0.3670634258597161,1.3589222623029147,0.0,0.0,1.2720243824583959,1.387228087959283,1.7004800419628145,D,0.16049382716049382,-0.1728395061728395,0.0,1.7530864197530864,1.5679012345679013,0.8518518518518519,0.0,0,0.0,0.0,2,Ben Chiarot,DET,81,0.11740042497264733,-0.07327053923519451,0.0,0.0,0.7715966577155288,0.6567873604018368,0.3154446019281419,0.0,0.024691358024691357
1,1,2,0,0,16,1,Korchinski,0,8,8483466,-5,2,0.125,D,0,0,20242025,0,0,0.07142,L,14,Kevin Korchinski,CHI,1025.375,2,14,0.33071891388307384,1.1021995055342748,0.0,0.0,0.7806247497997998,0.33071891388307384,1.118033988749895,D,0.125,-0.3125,0.0,0.875,0.125,0.5,0.0,0,0.0,0.0,1,Kevin Korchinski,CHI,16,0.09393418752518262,-0.14865382623167253,0.0,0.0,0.4914005604484485,0.09393418752518262,0.2360679774997897,0.0,0.0625
0,0,0,0.5,0,3,0,Lucchini,0,2,8481422,-2,0,0.0,C,0,0,20242025,0,0,0.0,L,2,Jake Lucchini,NSH,689.3333,2,0,0.0,1.247219128924647,0.0,0.5,0.0,0.9428090415820634,0.9428090415820634,F,0.0,-0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,5,1.25,1.6393596310755,1,Jake Lucchini,NSH,3,0.0,-0.29666295470957654,0.0,0.1111111111111111,0.0,0.3431457505076198,0.3431457505076198,0.4735997267225927,0.3333333333333333
13,1,14,0,0,63,1,Stanley,0,78,8479378,9,14,0.22222,D,0,0,20242025,0,0,0.0204,L,49,Logan Stanley,WPG,935.0158,88,76,0.4523113285325401,0.8518354199999204,0.0,0.0,1.1149593224657743,1.2914822607497138,3.0535656270250278,D,0.2222222222222222,0.14285714285714285,0.0,1.2063492063492063,1.3968253968253967,1.2380952380952381,0.0,0,0.0,0.0,10,Logan Stanley,WPG,63,0.15301279956740566,0.07714354165293424,0.0,0.0,0.5703888455607534,0.6095728606550032,0.30543362363270643,0.0,0.15873015873015872
0,0,0,0,0,13,0,Smith,0,18,8479379,-3,0,0.0,R,0,0,20242025,0,0,0.0,L,5,Givani Smith,"SJS,COL",379.5384,20,5,0.0,0.5756395979652217,0.0,0.0,0.48650425541051995,1.4472990555559062,1.7775723089678988,F,0.0,-0.23076923076923078,0.0,0.38461538461538464,1.5384615384615385,1.3846153846153846,0.0,0,0.0,0.0,13,Givani Smith,"SJS,COL",13,0.0,-0.1464606697288173,0.0,0.0,0.25873816587842025,0.6286365105110031,0.4984984117766805,0.0,1.0
3,0,3,0,0,33,0,Burroughs,0,39,8477335,3,3,0.0909,D,0,0,20242025,0,0,0.0,R,6,Kyle Burroughs,LAK,469.0909,42,14,0.2874797872880344,0.6210273191490665,0.0,0.0,0.6527472493496367,1.376705053527339,1.7829928101037154,D,0.09090909090909091,0.09090909090909091,0.0,0.42424242424242425,1.2727272727272727,1.1818181818181819,0.0,0,0.0,0.0,15,Kyle Burroughs,LAK,33,0.07061011116965425,0.0560811590496897,0.0,0.0,0.2566892332807485,0.5355007222450173,0.4246572889184498,0.0,0.45454545454545453
10,9,16,0.52573,1,69,11,Haula,0,39,8475287,-6,21,0.30434,L,2,5,20242025,0,0,0.1,L,110,Erik Haula,NJD,882.2463,101,35,0.5971999355952613,1.0034596738036965,0.0,0.5418609829188356,0.6283908228602553,1.2345240254519911,1.1975610585573104,F,0.30434782608695654,-0.08695652173913043,0.0,0.5072463768115942,1.463768115942029,0.5652173913043478,0.007619275362318841,417,5.56,2.467063031217484,3,Erik Haula,NJD,69,0.19055086298480783,-0.0434031804463715,0.0,0.004941609812251098,0.3115016184632017,0.6550693119739196,0.257202132838762,1.6036627975718012,0.043478260869565216
34,29,53,0.33333,4,82,36,Kyrou,0,20,8479385,23,70,0.85365,R,7,17,20242025,0,0,0.15062,R,239,Jordan Kyrou,STL,1048.9512,50,36,0.813333268318686,1.1819206180671582,0.0,0.22671487375357083,0.6265967111543966,0.9847136213749449,0.7251740852350487,F,0.8536585365853658,0.2804878048780488,0.0,0.43902439024390244,0.6097560975609756,0.24390243902439024,0.004065,6,0.06521739130434781,0.2469090585130554,0,Jordan Kyrou,STL,82,0.47076759220155595,0.12855087511227484,0.0,0.0033137284685900033,0.26990365050739995,0.30722623707220614,0.14137845050643652,0.052303246062002186,0.0
2,0,2,0,0,41,0,Middleton,0,28,8479387,0,2,0.04878,D,0,0,20242025,0,0,0.0,L,44,Keaton Middleton,COL,689.2195,69,37,0.21540880161775242,0.8553989227683015,0.0,0.0,0.8498171409846018,1.3514044075312264,1.2771734108864434,D,0.04878048780487805,0.0,0.0,0.9024390243902439,1.6829268292682926,0.6829268292682927,0.0,0,0.0,0.0,3,Keaton Middleton,COL,41,0.04013504570639071,0.0,0.0,0.0,0.48785309877164557,0.7157113527039877,0.29990110810333387,0.0,0.07317073170731707
9,4,13,0,0,45,4,Mateychuk,0,20,8483485,4,13,0.28888,D,0,0,20242025,0,0,0.0909,L,44,Denton Mateychuk,CBJ,1082.1111,26,63,0.5425135829214978,1.2077936214845508,0.0,0.0,1.3063945294843615,0.7145748973694901,1.1842588972865982,D,0.28888888888888886,0.08888888888888889,0.0,1.4,0.5777777777777777,0.4444444444444444,0.0,0,0.0,0.0,0,Denton Mateychuk,CBJ,45,0.18728450244291373,0.04026141212833054,0.0,0.0,0.6070080301105278,0.33698019180393196,0.2034760828931757,0.0,0.0
20,7,26,0.31034,1,80,7,Raddysh,0,18,8479390,-7,27,0.3375,R,0,1,20242025,0,0,0.07526,R,93,Taylor Raddysh,WSH,741.65,59,28,0.5464373248598595,0.9642840608451426,0.0,0.31986826656541356,0.5937171043518956,0.8328227602557461,0.7066647012551275,F,0.3375,-0.0875,0.0,0.35,0.7375,0.225,0.00387925,10,0.10989010989010989,0.31275273562104855,0,Taylor Raddysh,WSH,80,0.2182435683454451,-0.04454549204169213,0.0,0.0029391190759473734,0.21961237602600225,0.40238478918555753,0.13183608932353783,0.08370967883614587,0.0
3,3,6,0.57142,2,52,4,Gregor,0,28,8479393,-21,7,0.13461,L,0,0,20242025,1,1,0.06666,L,60,Noah Gregor,"OTT,SJS",666.3653,94,33,0.341312295178824,0.9252778249014927,0.1373351620873625,0.274505446115179,0.8776902851726176,1.225348640159538,1.2929027933824313,F,0.1346153846153846,-0.40384615384615385,0.019230769230769232,0.6346153846153846,1.8076923076923077,0.5384615384615384,0.010988846153846155,4,0.07017543859649124,0.25544245225545675,5,Noah Gregor,"OTT,SJS",52,0.10036095628083218,-0.209759936266246,0.01690862102203436,0.008622047231999882,0.3379766032911247,0.8123186969762688,0.2348383629762227,0.05589697757186562,0.09615384615384616
39,4,24,0,0,81,8,Weegar,0,33,8477346,18,47,0.58024,D,4,21,20242025,0,2,0.04347,R,184,MacKenzie Weegar,CGY,1449.8641,223,192,0.734749432906988,1.2668615834434862,0.0,0.0,1.4777731365377778,1.6668952746735948,1.0631629699560974,D,0.5802469135802469,0.2222222222222222,0.0,2.3703703703703702,2.753086419753086,0.4074074074074074,0.0,0,0.0,0.0,3,MacKenzie Weegar,CGY,81,0.3344845673809527,0.09803078575475022,0.0,0.0,0.9566535109354352,1.0323189087693143,0.19746739028380134,0.0,0.037037037037037035
7,3,8,0,0,39,3,Cholowski,0,10,8479395,-3,10,0.25641,D,0,2,20242025,0,0,0.1,L,30,Dennis Cholowski,"NYI,NJD",784.2307,5,33,0.491880156237202,1.071414482860317,0.0,0.0,0.9209376921060498,0.3343180720616743,1.030756473961116,D,0.2564102564102564,-0.07692307692307693,0.0,0.8461538461538461,0.1282051282051282,0.2564102564102564,0.0,0,0.0,0.0,0,Dennis Cholowski,"NYI,NJD",39,0.17187054559192647,-0.037135531087364775,0.0,0.0,0.4404900011234369,0.09608288375127572,0.12626341941932226,0.0,0.0
