playerId,playerName,position,team,gp,points,plusMinus,shg,faceoffPctg,blocks,hits,pim
8478046,Danton Heinen,F,"VAN,PIT",79,0.23269074118783825,0.012542238279534415,0.011385403072151898,0.003832083915017643,0.277044137472004,0.5177053076513887,0.13237467760503166
8478047,Michael Bunting,F,"PIT,NSH",76,0.3013960918349342,-0.1128511218602502,0.0,0.004031614728232504,0.15975760450564558,0.43422800078128165,0.30534767064058577
8482142,Jamie Drysdale,D,PHI,70,0.18265368074094016,-0.19122201530841718,0.0,0,0.6882365434004917,0.17163912924270983,0.16799150543641966
8482145,Mavrik Bourque,F,DAL,73,0.23225347450122585,0.04549254984199304,0.0,0.004218717525891512,0.2822200825102792,0.3432206108160785,0.07531077784298737
8482146,Luke Evangelista,F,NSH,68,0.2774679427544037,-0.014709064067143108,0.0,0.0,0.13721839578277192,0.25356253810432006,0.1863144639658296
8482144,Jack Thompson,D,SJS,31,0.20293992212923342,-0.14835622795748316,0.0,0,0.7856153877413097,0.2337040596114997,0.18586148521581045
8482148,Hendrix Lapierre,F,WSH,27,0.20341312990034033,-0.06066740905808469,0.0,0.010142069568525598,0.2900935640557033,0.25586491019342705,0.08439516863423464
8482149,Cole Perfetti,F,WPG,82,0.32197008848983805,0.08300142903698637,0.0,0.002814148004177624,0.3226057843448769,0.4234264920637307,0.14742127232052576
8478055,Gustav Forsling,D,FLA,80,0.24857634351767655,0.180798965638734,0.0112500878947452,0,0.5398948276996826,0.508040949610605,0.11917296358795307
8478057,Dakota Joshua,F,VAN,57,0.16315167914639842,-0.12270059903040832,0.01550788763747326,0.006333113223567291,0.2866138180464747,1.1794212630272343,0.23177998041021336
8482155,Alex Laferriere,F,LAK,77,0.3185112676635854,0.13820595320579793,0.0,0.0035085121330406806,0.3262753893166831,0.6825169629190927,0.15531722731807232
8482157,Will Cuylle,F,NYR,82,0.32952091918156573,0.06618953838693088,0.02113067926853336,0.003051876798072825,0.32432472919937777,1.228448393045233,0.24309150476110344
8482159,Tyson Foerster,F,PHI,81,0.29972260168502307,-0.048198949552118085,0.0,0.0,0.36400445434850814,0.4199781105304855,0.20177942555470493
8480113,Alex Iafallo,F,WPG,82,0.23664122137404578,0.13421552836722384,0.0,0.004373886633686465,0.401523460509616,0.3328447163297483,0.10648549887521136
8482166,Shakir Mukhamadullin,D,SJS,30,0.19659354140931565,-0.10464671245065953,0.0,0,0.6964175074965563,0.4481283067600794,0.15874251149799767
8482172,Landon Slaggert,F,CHI,33,0.12474098348054705,-0.10728128668654305,0.0,0.0,0.25462501820644656,0.38762074844143196,0.2954197493307335
8482175,JJ Peterka,F,BUF,77,0.4807300348982595,-0.004996042271536445,0.0,0.0018645414692150444,0.14464522566220225,0.22846019681771315,0.17670387614408817
8482176,Wyatt Kaiser,D,CHI,57,0.10416803675681252,0.0,0.0,0,0.6879101649091643,0.46213168050486647,0.13988624666255242
8482177,Marat Khusnutdinov,F,"MIN,BOS",75,0.11707836310601344,-0.08330566399583593,0.0,0.003944797226160529,0.34888210692339977,0.39231903791894057,0.1520120206604223
8473986,Alex Killorn,F,ANA,82,0.27093942243817626,0.06367039002684123,0.01098901098901099,0.003686345611660038,0.184,0.5009734268888486,0.2063224489283717
8484227,Will Smith,F,SJS,74,0.3313349227222922,-0.09001781244911122,0.0,0.0033256151362266173,0.1468082356761174,0.12419307543448137,0.1404626498863901
8473994,Jamie Benn,F,DAL,80,0.3729889099569001,0.01881564276820307,0.0,0.004468335627232117,0.3174251907145816,0.644161606268109,0.25277476074323624
8480144,David Kampf,F,TOR,59,0.1557743667094781,-0.008956577821787402,0.01501145979963076,0.0056528801206591085,0.2528744909604449,0.4299642337663278,0.14409582578099278
8480145,Neal Pionk,D,WPG,69,0.30679536548924013,0.1275389107585883,0.0,0,0.6386732238677826,0.6629216871055765,0.2472993916760406
8482192,Isaak Phillips,D,CHI,3,0.22654091966098638,0.0,0.0,0,0.9061636786439455,0.5505102572168219,0.0
8478099,Kevin Labanc,F,CBJ,34,0.2297931967239525,0.01583842160043345,0.0,0.0,0.26588290410088267,0.46235171073107506,0.20025712081905517
8482201,Gage Goncalves,F,TBL,60,0.2168044453656703,0.05929172805303937,0.0,0.006820023817735106,0.21263301039464919,0.5941944944757253,0.14209920228769832
8478109,Victor Olofsson,F,VGK,56,0.3033937705878966,0.1547149445251278,0.0,0.0023917853502607054,0.19250915649051845,0.26820996335352504,0.1680816411546915
8474013,Ian Cole,D,UTA,82,0.14452952402585995,-0.01075157665603845,0.0,0,0.9369629517961781,0.530765598175647,0.385744922234864
8484258,Sam Malinski,D,COL,76,0.13803897024170053,0.04861928094850628,0.0,0,0.6735178161971325,0.3568483579254081,0.1304550437388338
8478115,Pierre Engvall,F,NYI,62,0.1652121388170352,-0.06478223429440236,0.0,0.003439418813530039,0.1349721227148176,0.37999855131452354,0.14657477046709744
8480172,Jan Rutta,D,SJS,54,0.12141716201613581,-0.028766171761855582,0.0,0,0.6255866141491674,0.36639278016715215,0.25521003747139026
8474034,Patrick Maroon,F,CHI,68,0.18165764699719467,-0.10363774716960929,0.0,0.004604576489630916,0.0988539127308936,0.6585776691590891,0.3517834498490922
8478133,Jake Evans,F,MTL,82,0.2667599156985162,0.005750541031528864,0.030802464474329896,0.00417393147135795,0.3776208512095312,0.6446752219993859,0.08247910158044529
8474037,James van Riemsdyk,F,CBJ,71,0.29003605323016984,-0.026518633532928104,0.0,0.003378645620789442,0.1522107022193904,0.2588851244794414,0.15636467147757754
8478136,Jake Middleton,D,MIN,67,0.19544429250663134,0.07211524949950344,0.0,0,0.9186971892210314,0.6870355779305619,0.2616169620764229
8480185,Eetu Luostarinen,F,FLA,80,0.20205177029739887,0.07449134528544345,0.011250087894745202,0.004091835240590411,0.41346437821114373,0.8967929985799857,0.18071514354354357
8480188,Fabian Zetterlund,F,"SJS,OTT",84,0.30365960766064404,0.03980840644594187,0.0,0.004855794642524033,0.457710550384341,0.7520236522784643,0.10733500838578398
8480192,Johnathan Kovacevic,D,NJD,81,0.1433672550487664,0.05690851053387367,0.0,0,0.5759311581896601,0.5423241178625372,0.32325823942628124
8478146,Matthew Highmore,F,OTT,41,0.10812490790133471,-0.0701276879745332,0.0,0.004997551603017463,0.27813153927014844,0.5649885520131886,0.14742127232052576
8480196,Jacob Bryson,D,BUF,48,0.10779002457973136,-0.08879480035054806,0.0,0,0.5236879842415716,0.19317964041318753,0.12932301525463738
8482245,Artem Zub,D,OTT,56,0.1547948223244948,0.02502772876143074,0.0,0,0.8652667786936151,0.5379967865014171,0.3044476843831262
8482117,Lukas Reichel,F,CHI,70,0.20291693944476166,-0.126027792622294,0.0,0.004053149171427794,0.23723854682328827,0.22387610596944335,0.10989832621451541
