assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,hits,blockedShots,points_sd,plusMinus_sd,shg_sd,faceoffPctg_sd,blocks_sd,hits_sd,pim_sd,position,points_avg,plusMinus_avg,shg_avg,blocks_avg,hits_avg,pim_avg,faceoffPctg_avg
1,0,1,0.41904,0,17,0,Rooney,0,7,8479291,-2,1,0.05882,C,0,0,20222023,0,0,0.0,L,14,Kevin Rooney,CGY,531.7647,26,10,0.23529411764705885,0.6758308995927094,0.0,0.4214990387433247,1.0878377652298195,1.459961605410689,1.239488676806205,F,0.058823529411764705,-0.11764705882352941,0.0,0.5882352941176471,1.5294117647058822,0.4117647058823529,0.024649411764705885
4,1,5,0,0,47,1,Ruhwedel,0,18,8477244,-4,5,0.10638,D,0,0,20222023,0,0,0.02777,R,36,Chad Ruhwedel,PIT,874.1063,90,51,0.37097012285452563,0.9638086513111594,0.0,0.0,1.0483987229578653,1.3964969430997398,0.8885367241626002,D,0.10638297872340426,-0.0851063829787234,0.0,1.0851063829787233,1.9148936170212767,0.3829787234042553,0.0
19,15,34,0.12,3,82,16,Tanev,0,44,8479293,21,35,0.42682,L,0,0,20222023,1,1,0.13913,L,115,Brandon Tanev,SEA,853.2073,190,68,0.6252899386972814,1.045442788787697,0.10975609756097555,0.1349942162816846,0.9213574032938584,1.7241332129825289,1.5864911578487253,F,0.4268292682926829,0.25609756097560976,0.012195121951219513,0.8292682926829268,2.317073170731707,0.5365853658536586,0.0014634146341463415
42,9,23,0,1,85,13,Barrie,0,36,8475197,-7,55,0.64705,D,4,31,20222023,0,1,0.07975,R,163,Tyson Barrie,"EDM,NSH",1186.7058,55,90,0.7309282149180737,1.0760687131556825,0.0,0.0,1.0443454598198658,0.7927002601375537,0.925157800062941,D,0.6470588235294118,-0.08235294117647059,0.0,1.0588235294117647,0.6470588235294118,0.4235294117647059,0.0
29,6,27,0,2,66,7,Orlov,2,22,8475200,12,36,0.54545,D,1,8,20222023,0,1,0.05645,L,124,Dmitry Orlov,"WSH,BOS",1352.7272,137,85,0.8198635914223446,1.3916318185703076,0.0,0.0,1.228020722300129,1.5696998946971696,0.7453559924999303,D,0.5454545454545454,0.18181818181818182,0.0,1.2878787878787878,2.0757575757575757,0.3333333333333333,0.0
24,1,23,0,0,82,1,Dumoulin,0,16,8475208,-4,25,0.30487,D,0,0,20222023,0,2,0.01219,L,82,Brian Dumoulin,PIT,1238.4512,123,142,0.5339458360729183,1.3334572617401612,0.0,0.0,1.2498661439335566,1.261532169480488,0.5934402468583633,D,0.3048780487804878,-0.04878048780487805,0.0,1.7317073170731707,1.5,0.1951219512195122,0.0
23,9,27,0,0,78,9,Ekholm,0,28,8475218,28,32,0.41025,D,0,4,20222023,0,1,0.06666,L,135,Mattias Ekholm,"NSH,EDM",1288.2179,91,104,0.6491789180088288,1.3865134189329005,0.0,0.0,1.0938835388564894,1.2951256415307464,0.7675194639536286,D,0.41025641025641024,0.358974358974359,0.0,1.3333333333333333,1.1666666666666667,0.358974358974359,0.0
69,26,72,0.44827,6,79,40,Tkachuk,0,123,8479314,29,109,1.37974,L,14,36,20222023,0,1,0.12422,L,322,Matthew Tkachuk,FLA,1226.1518,68,31,1.2044621413028134,1.6852090370271,0.0,0.3328738877639508,0.6447003330757892,0.8820886779840179,3.2830475015284377,F,1.379746835443038,0.3670886075949367,0.0,0.3924050632911392,0.8607594936708861,1.5569620253164558,0.005674303797468355
14,7,18,0.5,0,65,7,Foligno,0,97,8475220,-6,21,0.32307,L,0,3,20222023,0,0,0.08433,L,83,Marcus Foligno,MIN,899.4461,237,40,0.5293738625872386,1.0629867489307512,0.0,0.30769230769230776,0.7784068086568319,1.740298552908218,3.530626777753063,F,0.3230769230769231,-0.09230769230769231,0.0,0.6153846153846154,3.646153846153846,1.4923076923076923,0.007692307692307693
8,3,9,0.41666,0,31,5,Kunin,0,42,8479316,-9,13,0.41935,C,2,4,20222023,0,0,0.0862,R,58,Luke Kunin,SJS,925.9032,63,27,0.7082096258096822,1.1965959349026714,0.0,0.24033225799004185,1.0077741517298906,1.5130373418785257,2.9021503384367695,F,0.41935483870967744,-0.2903225806451613,0.0,0.8709677419354839,2.032258064516129,1.3548387096774193,0.013440645161290322
45,27,57,0.5243,8,74,40,Matthews,0,20,8479318,31,85,1.14864,C,13,28,20222023,0,0,0.12232,L,327,Auston Matthews,TOR,1216.7027,78,92,0.8956717610705696,1.4796525957928999,0.0,0.5368301191711667,1.2714198363609803,1.184264989200359,0.7586848025739565,F,1.1486486486486487,0.4189189189189189,0.0,1.2432432432432432,1.054054054054054,0.2702702702702703,0.007085135135135135
3,6,9,0,1,38,6,Anderson,0,0,8479315,-8,9,0.23684,R,0,0,20222023,0,0,0.14634,R,41,Joey Anderson,"TOR,CHI",701.8421,36,17,0.48309367764962674,0.9502878992246204,0.0,0.0,0.7503461804938553,0.9444399181540191,0.0,F,0.23684210526315788,-0.21052631578947367,0.0,0.4473684210526316,0.9473684210526315,0.0,0.0
7,9,15,0.22222,2,64,9,Smith,0,18,8475225,5,16,0.25,C,0,1,20222023,0,0,0.08653,R,104,Craig Smith,"BOS,WSH",659.9843,48,21,0.5,0.8715052979615213,0.0,0.1761960395902391,0.560543472332878,0.9013878188659973,0.7799989983967928,F,0.25,0.078125,0.0,0.328125,0.75,0.28125,0.0034721875
60,11,40,0,5,82,12,Fox,1,34,8479323,28,72,0.87804,D,1,29,20222023,0,3,0.07547,R,159,Adam Fox,NYR,1462.6585,25,125,0.860944516815746,1.4585284280708342,0.0,0.0,1.16058868321733,0.5563168159979048,0.8107692750533987,D,0.8780487804878049,0.34146341463414637,0.0,1.524390243902439,0.3048780487804878,0.4146341463414634,0.0
17,0,16,0,0,63,1,Lindgren,0,45,8479324,29,18,0.28571,D,0,0,20222023,1,2,0.01333,L,75,Ryan Lindgren,NYR,1130.3968,68,92,0.602338601936834,1.3548899893887805,0.12498425196844143,0.0,1.2321795996873235,1.0126436766816875,1.4077852856280457,D,0.2857142857142857,0.4603174603174603,0.015873015873015872,1.4603174603174602,1.0793650793650793,0.7142857142857143,0.0
45,5,33,0,2,67,7,McAvoy,1,54,8479325,29,52,0.77611,D,2,19,20222023,0,0,0.06666,R,105,Charlie McAvoy,BOS,1338.1791,84,131,0.8779367862598648,1.0681813334377843,0.0,0.0,1.549509655909919,1.2853164263648353,1.3409598474755955,D,0.7761194029850746,0.43283582089552236,0.0,1.955223880597015,1.2537313432835822,0.8059701492537313,0.0
15,6,19,0.53354,0,81,6,Cizikas,0,54,8475231,0,21,0.25925,C,0,0,20222023,0,2,0.05405,L,111,Casey Cizikas,NYI,872.1851,188,58,0.49135182079339274,0.9558139185602919,0.0,0.5476249887357072,0.7574252666754551,1.5934058599162626,1.9180751668480078,F,0.25925925925925924,0.0,0.0,0.7160493827160493,2.3209876543209877,0.6666666666666666,0.006586913580246914
17,3,19,0,1,62,3,Savard,0,40,8475233,-14,20,0.32258,D,0,0,20222023,0,1,0.04761,R,63,David Savard,MTL,1343.2258,61,176,0.5007798289116135,1.3370568887782395,0.0,0.0,1.8421021335831271,1.1143048677042493,2.178315227888276,D,0.3225806451612903,-0.22580645161290322,0.0,2.838709677419355,0.9838709677419355,0.6451612903225806,0.0
6,5,11,0.27272,0,80,6,Deslauriers,0,136,8475235,-11,12,0.15,L,0,0,20222023,1,1,0.08571,L,70,Nicolas Deslauriers,PHI,605.65,306,26,0.39051248379533277,0.7025622748198199,0.11110243021644475,0.1671034373703904,0.5190134873006674,2.13175397267133,3.6138621999185303,F,0.15,-0.1375,0.0125,0.325,3.825,1.7,0.003409
1,1,2,0,0,20,1,Scandella,0,6,8474618,2,2,0.1,D,0,0,20222023,0,0,0.05882,L,17,Marco Scandella,STL,1070.1,27,26,0.30000000000000004,1.2206555615733705,0.0,0.0,1.2688577540449522,1.2359207094308275,0.7141428428542849,D,0.1,0.1,0.0,1.3,1.35,0.3,0.0
7,11,18,0.44444,2,57,12,Grundstrom,0,16,8479336,-4,19,0.33333,R,1,1,20222023,0,0,0.13333,L,90,Carl Grundstrom,LAK,645.1228,144,17,0.5722633835193012,0.8955964223228227,0.0,0.2368982694378866,0.5286497955550653,1.5571596179311884,0.950611732220636,F,0.3333333333333333,-0.07017543859649122,0.0,0.2982456140350877,2.526315789473684,0.2807017543859649,0.00779719298245614
39,16,36,0.52631,6,82,27,DeBrincat,2,45,8479337,-31,66,0.80487,R,11,30,20222023,0,0,0.10266,R,263,Alex DeBrincat,OTT,1140.378,109,38,0.8473635495629365,1.3401878636279263,0.0,0.2849283576255512,0.6476057584074024,1.3439555564731793,1.8488786253636542,F,0.8048780487804879,-0.3780487804878049,0.0,0.4634146341463415,1.329268292682927,0.5487804878048781,0.00641841463414634
30,14,36,0.35,1,55,22,Laine,0,16,8479339,-12,52,0.94545,L,8,16,20222023,0,0,0.11956,R,184,Patrik Laine,CBJ,1147.2545,27,27,0.9614039321019849,1.201376620849585,0.0,0.38319735054486165,0.6570658545306417,0.7832966992195641,0.7051170701696476,F,0.9454545454545454,-0.21818181818181817,0.0,0.4909090909090909,0.4909090909090909,0.2909090909090909,0.006363636363636363
49,30,65,0.3492,4,82,37,Keller,2,49,8479343,-2,86,1.04878,R,6,20,20222023,1,1,0.16591,L,223,Clayton Keller,ARI,1245.0121,18,34,0.9357720045488237,1.489603071668534,0.10975609756097557,0.42732129024009535,0.6798712129154318,0.44239895481017194,1.8203440849865133,F,1.048780487804878,-0.024390243902439025,0.012195121951219513,0.4146341463414634,0.21951219512195122,0.5975609756097561,0.004258536585365854
24,5,25,0,0,48,9,Chychrun,0,30,8479345,7,33,0.6875,D,4,8,20222023,0,0,0.0625,L,144,Jakob Chychrun,"ARI,OTT",1362.2291,55,83,0.7946762967816937,1.5136818156035594,0.0,0.0,1.4250670062218902,1.2245676674738,1.0129371484286016,D,0.6875,0.14583333333333334,0.0,1.7291666666666667,1.1458333333333333,0.625,0.0
27,15,39,0.45,3,82,18,Dube,1,47,8479346,-6,45,0.54878,C,1,4,20222023,2,2,0.1192,L,151,Dillon Dube,CGY,909.6585,136,21,0.7986641136601437,1.101888487617221,0.15425744683748188,0.5081029825633379,0.46357506850605434,1.3454486258341756,2.0062736226396094,F,0.5487804878048781,-0.07317073170731707,0.024390243902439025,0.25609756097560976,1.6585365853658536,0.573170731707317,0.005487804878048781
18,9,24,0.48657,2,65,10,Steel,0,18,8479351,11,28,0.43076,C,0,3,20222023,1,1,0.11764,L,85,Sam Steel,MIN,897.6461,46,15,0.6786690769265473,1.1710512143990808,0.12307692307692306,0.4944744036345457,0.45638144535973335,0.8896512181415975,0.6907675175582658,F,0.4307692307692308,0.16923076923076924,0.015384615384615385,0.23076923076923078,0.7076923076923077,0.27692307692307694,0.007485692307692308
7,6,13,0.51541,0,54,6,Howden,0,55,8479353,5,13,0.24074,C,0,0,20222023,0,0,0.1132,L,53,Brett Howden,VGK,783.537,107,34,0.4275331992820444,0.7010182678054704,0.0,0.5787487244399232,0.6748469317884668,1.459207556895698,1.948320651424754,F,0.24074074074074073,0.09259259259259259,0.0,0.6296296296296297,1.9814814814814814,1.0185185185185186,0.00954462962962963
1,1,2,1.0,1,9,1,Malenstyn,0,2,8479359,0,2,0.22222,L,0,0,20222023,0,0,0.14285,L,7,Beck Malenstyn,WSH,594.7777,34,5,0.41573970964154905,0.6666666666666666,0.0,0.31426968052735443,0.6849348892187752,1.9309052441091963,0.6285393610547089,F,0.2222222222222222,0.0,0.0,0.5555555555555556,3.7777777777777777,0.2222222222222222,0.1111111111111111
0,0,0,0,0,4,0,Jiricek,0,2,8483460,-4,0,0.0,D,0,0,20222023,0,0,0.0,R,5,David Jiricek,CBJ,1084.0,9,7,0.0,1.4142135623730951,0.0,0.0,1.479019945774904,0.82915619758885,0.8660254037844386,D,0.0,-1.0,0.0,1.75,2.25,0.5,0.0
14,17,30,0.33333,6,79,17,Frederic,0,57,8479365,28,31,0.3924,C,0,0,20222023,0,1,0.14166,L,120,Trent Frederic,BOS,715.0632,105,36,0.6041569399383148,0.9551721255652392,0.0,0.3081212046890181,0.7079560229928892,1.2601137078222595,1.582632871705092,F,0.3924050632911392,0.35443037974683544,0.0,0.45569620253164556,1.3291139240506329,0.7215189873417721,0.004219367088607595
0,0,0,0.125,0,1,0,Kasper,0,0,8483464,0,0,0.0,C,0,0,20222023,0,0,0.0,L,1,Marco Kasper,DET,899.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,3.0,0.0,0.125
7,6,12,0,1,80,6,Peeke,0,22,8479369,-41,13,0.1625,D,0,0,20222023,0,1,0.06666,R,90,Andrew Peeke,CBJ,1274.8125,180,197,0.36890886408434276,1.4576843794182612,0.0,0.0,1.7673691606452797,1.9461500456028564,0.7578753195612059,D,0.1625,-0.5125,0.0,2.4625,2.25,0.275,0.0
18,7,25,0.38802,0,71,7,Jost,0,34,8479370,-13,25,0.35211,C,0,0,20222023,0,0,0.07142,L,98,Tyson Jost,"MIN,BUF",794.6197,61,32,0.5062591762144065,0.997318364343689,0.0,0.4400949632779847,0.7466117341238626,0.9684570950800606,1.2431123472459846,F,0.352112676056338,-0.18309859154929578,0.0,0.4507042253521127,0.8591549295774648,0.4788732394366197,0.005465070422535211
9,2,10,0,0,79,2,Fabbro,0,50,8479371,-4,11,0.13924,D,0,1,20222023,0,0,0.0198,R,101,Dante Fabbro,NSH,1046.8481,113,129,0.34619732483993276,1.135154416275716,0.0,0.0,1.370366440782213,1.4292030558250584,1.0812231141297528,D,0.13924050632911392,-0.05063291139240506,0.0,1.6329113924050633,1.4303797468354431,0.6329113924050633,0.0
12,4,16,0,1,82,4,Mahura,0,48,8479372,17,16,0.19512,D,0,0,20222023,0,0,0.05128,L,78,Josh Mahura,FLA,842.3902,101,70,0.42595729747739014,0.9720208378531302,0.0,0.0,1.0373741618603285,1.337077085978554,1.7246506858208486,D,0.1951219512195122,0.2073170731707317,0.0,0.8536585365853658,1.2317073170731707,0.5853658536585366,0.0
10,9,19,0.45454,2,69,9,Jones,0,77,8479368,-21,19,0.27536,L,0,0,20222023,0,0,0.08411,L,107,Max Jones,ANA,762.8115,110,18,0.5074533739133795,0.9216297446715731,0.0,0.34573436618297826,0.5007870302368405,1.1205438713088527,1.869171961785837,F,0.2753623188405797,-0.30434782608695654,0.0,0.2608695652173913,1.5942028985507246,1.1159420289855073,0.006587536231884058
14,5,19,0,0,76,5,Chiarot,0,51,8475279,-31,19,0.25,D,0,0,20222023,0,0,0.04545,L,110,Ben Chiarot,DET,1236.4605,147,163,0.4900322223562124,1.3096567607678475,0.0,0.0,1.7524715431912985,1.4719797473916891,1.2915531031601253,D,0.25,-0.40789473684210525,0.0,2.1447368421052633,1.9342105263157894,0.6710526315789473,0.0
0,0,0,0,1,11,1,Lucchini,0,0,8481422,-2,1,0.0909,C,1,1,20222023,0,0,0.07142,L,14,Jake Lucchini,OTT,700.2727,16,1,0.28747978728803447,0.5749595745760688,0.0,0.0,0.2874797872880344,0.8907235428302467,0.0,F,0.09090909090909091,-0.18181818181818182,0.0,0.09090909090909091,1.4545454545454546,0.0,0.0
2,1,3,0,0,19,1,Stanley,0,21,8479378,-1,3,0.15789,D,0,0,20222023,0,0,0.0909,L,11,Logan Stanley,WPG,822.8421,44,20,0.36464227527765836,0.8254940600714801,0.0,0.0,0.8869631340185641,1.452860393878133,1.6187954209715474,D,0.15789473684210525,-0.05263157894736842,0.0,1.0526315789473684,2.3157894736842106,1.105263157894737,0.0
25,13,28,0.48571,3,81,20,Kubalik,1,24,8477330,-15,45,0.55555,L,7,17,20222023,0,0,0.11494,L,174,Dominik Kubalik,DET,894.8148,89,26,0.7200822998230958,1.089921405152753,0.0,0.3340397512785684,0.5843041761086042,1.0727251356162204,0.8380524814062774,F,0.5555555555555556,-0.18518518518518517,0.0,0.32098765432098764,1.0987654320987654,0.2962962962962963,0.00599641975308642
3,1,4,0,0,36,1,Smith,0,72,8479379,-2,4,0.11111,R,0,0,20222023,0,0,0.03333,L,30,Givani Smith,"DET,FLA",420.25,67,8,0.3142696805273545,0.7432826755699806,0.0,0.0,0.41573970964154916,1.0840453500604368,4.576510072581994,F,0.1111111111111111,-0.05555555555555555,0.0,0.2222222222222222,1.8611111111111112,2.0,0.0
3,2,5,0,0,48,2,Burroughs,0,62,8477335,-4,5,0.10416,D,0,0,20222023,0,0,0.04255,R,47,Kyle Burroughs,VAN,1041.7916,165,84,0.3673998351780919,1.238839062276542,0.0,0.0,1.6770509831248424,1.7900913617280358,2.1011736138538275,D,0.10416666666666667,-0.08333333333333333,0.0,1.75,3.4375,1.2916666666666667,0.0
27,10,31,0.5421,0,80,14,Haula,0,47,8475287,13,41,0.5125,L,2,7,20222023,2,3,0.08536,L,164,Erik Haula,NJD,997.8625,92,54,0.7069962871189635,1.1878946712566731,0.1561249499599601,0.5549717183245186,0.8771402396424416,1.05,1.147755962737724,F,0.5125,0.1625,0.025,0.675,1.15,0.5875,0.00677625
36,26,49,0.35714,5,79,37,Kyrou,1,22,8479385,-38,73,0.92405,R,11,23,20222023,0,1,0.13602,R,272,Jordan Kyrou,STL,1080.2151,14,35,0.9648526076030128,1.549689715726875,0.0,0.2504781995897695,0.6889146746424193,0.4432187696205464,0.6923946496798654,F,0.9240506329113924,-0.4810126582278481,0.0,0.4430379746835443,0.17721518987341772,0.27848101265822783,0.004520759493670886
11,5,15,0.2,2,58,5,Katchouk,0,27,8479383,-10,16,0.27586,L,0,0,20222023,0,1,0.07352,L,68,Boris Katchouk,CHI,725.3793,85,15,0.5811137774604385,1.0527129325843971,0.0,0.1859884800605467,0.4378767275586307,1.2486615902413727,1.4409709040277185,F,0.27586206896551724,-0.1724137931034483,0.0,0.25862068965517243,1.4655172413793103,0.46551724137931033,0.003448275862068966
17,13,22,0.52631,1,78,20,Raddysh,0,16,8479390,-28,37,0.47435,R,7,15,20222023,0,0,0.15503,R,129,Taylor Raddysh,CHI,994.0769,82,38,0.7289676397861277,0.9333474217026304,0.0,0.2866491962407596,0.746677937362104,1.0240372075751727,0.6067774136512426,F,0.47435897435897434,-0.358974358974359,0.0,0.48717948717948717,1.0512820512820513,0.20512820512820512,0.0067475641025641015
7,10,16,0.30434,1,57,10,Gregor,0,32,8479393,-9,17,0.29824,L,0,0,20222023,0,1,0.08403,L,119,Noah Gregor,SJS,778.4385,97,34,0.5913087560123764,1.1206118893102675,0.0,0.25490181383927696,0.8134753066224301,1.4261334338878293,1.350991109345856,F,0.2982456140350877,-0.15789473684210525,0.0,0.5964912280701754,1.7017543859649122,0.5614035087719298,0.005339298245614035
27,4,27,0,1,81,4,Weegar,0,43,8477346,15,31,0.38271,D,0,3,20222023,0,1,0.025,R,160,MacKenzie Weegar,CGY,1265.9135,186,117,0.677101688928498,1.2679439087869404,0.0,0.0,1.227262335243029,1.7028983603811327,1.1231175719055957,D,0.38271604938271603,0.18518518518518517,0.0,1.4444444444444444,2.2962962962962963,0.5308641975308642,0.0
0,0,0,0,0,2,0,Cholowski,0,0,8479395,-1,0,0.0,D,0,0,20222023,0,0,,L,0,Dennis Cholowski,NYI,766.5,0,1,0.0,1.5,0.0,0.0,0.5,0.0,0.0,D,0.0,-0.5,0.0,0.5,0.0,0.0,0.0
31,5,28,0,1,76,6,Girard,1,16,8479398,-10,37,0.48684,D,1,8,20222023,0,1,0.05042,L,119,Samuel Girard,COL,1289.6973,67,116,0.6784933202291442,1.463072697254488,0.0,0.0,1.3025651232383773,1.158118997421407,0.6137844099837158,D,0.4868421052631579,-0.13157894736842105,0.0,1.5263157894736843,0.881578947368421,0.21052631578947367,0.0
36,16,40,0.48886,1,73,27,Dubois,0,77,8479400,5,63,0.86301,L,11,23,20222023,0,0,0.1317,L,205,Pierre-Luc Dubois,WPG,1107.1095,71,47,0.8961877936326648,1.5289782345520517,0.0,0.5027410039417297,0.9270643460651304,1.2047008693655155,1.5517591516171294,F,0.863013698630137,0.0684931506849315,0.0,0.6438356164383562,0.9726027397260274,1.0547945205479452,0.006696712328767123
11,7,18,0.41176,1,62,8,Motte,0,6,8477353,3,19,0.30645,C,0,0,20222023,1,1,0.07339,L,109,Tyler Motte,"OTT,NYR",754.3548,118,60,0.5561593435344088,0.8313886431522497,0.12597176896623644,0.3882917891658133,1.2568232089534295,1.4108985631373574,0.42916563534355073,F,0.3064516129032258,0.04838709677419355,0.016129032258064516,0.967741935483871,1.903225806451613,0.0967741935483871,0.006641290322580646
5,1,5,0,0,14,1,Bean,0,6,8479402,-2,6,0.42857,D,0,1,20222023,0,0,0.0625,L,16,Jake Bean,CBJ,942.2142,13,21,0.7284313590846836,1.124858267715973,0.0,0.0,1.546886273407694,0.703489842985436,0.82065180664829,D,0.42857142857142855,-0.14285714285714285,0.0,1.5,0.9285714285714286,0.42857142857142855,0.0
33,28,50,0.44444,3,73,42,Ovechkin,1,48,8471214,-16,75,1.02739,L,14,25,20222023,0,0,0.14285,R,294,Alex Ovechkin,WSH,1212.2465,188,23,1.0333162830491018,1.510207963021783,0.0,0.20969933838467805,0.5704291181823842,2.299004002446527,1.689769199464029,F,1.0273972602739727,-0.2191780821917808,0.0,0.3150684931506849,2.5753424657534247,0.6575342465753424,0.006088219178082192
41,24,51,0,3,82,32,Bratt,1,6,8479407,14,73,0.89024,L,8,22,20222023,0,0,0.15094,L,212,Jesper Bratt,NJD,1042.0487,24,23,0.7809640315407499,1.2376697030600263,0.0,0.0,0.5900473367513634,0.5518882194626713,0.37548303215464995,F,0.8902439024390244,0.17073170731707318,0.0,0.2804878048780488,0.2926829268292683,0.07317073170731707,0.0
56,16,47,0.49299,3,82,27,Malkin,0,82,8471215,-12,83,1.01219,C,11,36,20222023,0,0,0.1125,L,240,Evgeni Malkin,PIT,1114.8292,53,33,0.9562873131763584,1.3170731707317076,0.0,0.5112361883878069,0.6959772230917209,0.8747396995331356,3.173825882386637,F,1.0121951219512195,-0.14634146341463414,0.0,0.4024390243902439,0.6463414634146342,1.0,0.006012073170731707
54,7,36,0,2,79,10,Sergachev,0,53,8479410,13,64,0.81012,D,3,27,20222023,0,1,0.0641,L,156,Mikhail Sergachev,TBL,1428.6582,128,149,0.8869796476635371,1.4877591657801743,0.0,0.0,1.4581707091477676,1.4781428432400001,1.1331765477131681,D,0.810126582278481,0.16455696202531644,0.0,1.8860759493670887,1.620253164556962,0.6708860759493671,0.0
22,22,36,0.54,4,82,28,Lee,0,50,8475314,-3,50,0.60975,L,6,14,20222023,0,0,0.13084,L,214,Anders Lee,NYI,1033.378,125,57,0.7611944650891338,1.3107912519266012,0.0,0.3972204986622407,0.8509539036302192,1.251590303068096,1.186880493716726,F,0.6097560975609756,-0.036585365853658534,0.0,0.6951219512195121,1.524390243902439,0.6097560975609756,0.006585365853658537
39,9,40,0.51587,6,72,16,Wheeler,1,46,8471218,-3,55,0.76388,R,7,15,20222023,0,0,0.12698,R,126,Blake Wheeler,WPG,1022.6527,54,35,0.8896481132628221,1.274073737618388,0.0,0.4471669375969359,0.6665219750389907,0.8936504412303007,1.1463172378868531,F,0.7638888888888888,-0.041666666666666664,0.0,0.4861111111111111,0.75,0.6388888888888888,0.007164861111111111
18,4,22,0,0,78,5,Clifton,0,60,8477365,20,23,0.29487,D,0,0,20222023,1,1,0.05376,R,93,Connor Clifton,BOS,1071.3461,208,120,0.579765079722821,1.2551013590277345,0.11249954342810407,0.0,1.365249180715296,1.5247249997249752,1.5099930117267126,D,0.2948717948717949,0.2564102564102564,0.01282051282051282,1.5384615384615385,2.6666666666666665,0.7692307692307693,0.0
9,6,15,0.29729,1,43,6,Bastian,0,31,8479414,7,15,0.34883,R,0,0,20222023,0,0,0.09677,R,62,Nathan Bastian,NJD,746.1395,99,38,0.642803486562105,0.8607793266661279,0.0,0.340486915003085,0.945227973623329,1.5631644071447497,1.834115735174917,F,0.3488372093023256,0.16279069767441862,0.0,0.8837209302325582,2.302325581395349,0.7209302325581395,0.0069137209302325585
22,4,25,0.6064,1,80,4,McLeod,0,43,8479415,6,26,0.325,C,0,0,20222023,0,1,0.04444,R,90,Michael McLeod,NJD,735.1,127,51,0.5425633603552676,0.9717895862788403,0.0,0.6193712620883071,0.8550402037331347,1.1477559627377243,2.085328211577258,F,0.325,0.075,0.0,0.6375,1.5875,0.5375,0.007580000000000001
13,3,15,0,0,78,3,Soucy,0,68,8477369,18,16,0.20512,D,0,0,20222023,0,1,0.03448,L,87,Carson Soucy,SEA,977.5128,143,96,0.4629607714171234,1.0612411326448652,0.0,0.0,1.1974660952651912,1.5393693902563215,1.6745376274108417,D,0.20512820512820512,0.23076923076923078,0.0,1.2307692307692308,1.8333333333333333,0.8717948717948718,0.0
6,3,8,0.5,0,39,4,Slafkovský,0,33,8483515,-13,10,0.25641,L,1,2,20222023,0,0,0.09523,L,42,Juraj Slafkovský,MTL,732.923,53,24,0.4366509324596513,0.9152086306448589,0.0,0.3258529494138164,0.8355984993230933,1.3104545988903218,2.444653628010877,F,0.2564102564102564,-0.3333333333333333,0.0,0.6153846153846154,1.358974358974359,0.8461538461538461,0.01282051282051282
24,5,28,0,0,77,5,Jensen,0,18,8475324,-1,29,0.37662,D,0,0,20222023,0,1,0.04587,R,109,Nick Jensen,WSH,1237.0,107,128,0.5819573117508595,1.1338190434138777,0.0,0.0,1.3638218797740338,1.3594865737871926,0.6425619156806746,D,0.37662337662337664,-0.012987012987012988,0.0,1.6623376623376624,1.3896103896103895,0.23376623376623376,0.0
0,0,0,0,0,2,0,Moverare,0,0,8479421,-1,0,0.0,D,0,0,20222023,0,0,0.0,L,6,Jacob Moverare,LAK,898.0,3,4,0.0,0.5,0.0,0.0,2.0,0.5,0.0,D,0.0,-0.5,0.0,2.0,1.5,0.0,0.0
47,26,59,0.4305,7,78,47,Thompson,1,39,8479420,4,94,1.20512,C,20,34,20222023,1,1,0.15932,R,295,Tage Thompson,BUF,1115.4102,55,26,1.2846128256282405,1.4926953413156805,0.11249954342810412,0.44561661618840037,0.5469417694282445,0.9754548493142181,1.0948597849578496,F,1.205128205128205,0.05128205128205128,0.01282051282051282,0.3333333333333333,0.7051282051282052,0.5,0.005519230769230769
30,5,23,0,1,64,9,Hronek,0,34,8479425,7,39,0.60937,D,4,16,20222023,0,0,0.07258,R,124,Filip Hronek,"DET,VAN",1301.9843,102,58,0.6985965283158799,1.4907756737266007,0.0,0.0,1.0265042316035526,1.1688502630790651,1.6295009780604612,D,0.609375,0.109375,0.0,0.90625,1.59375,0.53125,0.0
1,1,2,0.53125,0,17,1,Brodzinski,0,8,8477380,3,2,0.11764,C,0,0,20222023,0,0,0.03703,R,27,Jonny Brodzinski,NYR,559.1176,9,4,0.32218973970892123,0.5128116404165498,0.0,0.516432401702864,0.4241825029957634,0.6960093862470137,0.8483650059915268,F,0.11764705882352941,0.17647058823529413,0.0,0.23529411764705882,0.5294117647058824,0.47058823529411764,0.03125
1,1,2,0.32258,0,8,1,Wright,0,2,8483524,4,2,0.25,C,0,0,20222023,0,0,0.25,R,4,Shane Wright,SEA,509.0,1,6,0.4330127018922193,0.5,0.0,0.2764165462110581,0.6614378277661477,0.33071891388307384,0.6614378277661477,F,0.25,0.5,0.0,0.75,0.125,0.25,0.0403225
