assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,hits,blockedShots,points_sd,plusMinus_sd,shg_sd,faceoffPctg_sd,blocks_sd,hits_sd,pim_sd,position,points_avg,plusMinus_avg,shg_avg,blocks_avg,hits_avg,pim_avg,faceoffPctg_avg,faceoffWins,faceoff_avg,faceoff_sd,fights,playerName,team,gp,points_ratio,plusMinus_ratio,shg_ratio,faceoffPctg_ratio,blocks_ratio,hits_ratio,pim_ratio,faceoff_ratio,fights_ratio,faceoff,shg,blocks,pim
39,16,36,0.52631,6,82,27,DeBrincat,2,45,8479337,-31,66,0.80487,R,11,30,20222023,0,0,0.10266,R,263,Alex DeBrincat,OTT,1140.378,109,38,0.8473635495629365,1.3401878636279263,0.0,0.2849283576255512,0.6476057584074024,1.3439555564731793,1.8488786253636542,F,0.8048780487804879,-0.3780487804878049,0.0,0.4634146341463415,1.329268292682927,0.5487804878048781,0.00641841463414634,11,0.12790697674418602,0.36715473032202195,1,Alex DeBrincat,OTT,82,0.4356901211842748,-0.16154633837888838,0.0,0.0049951536955780765,0.28126548586130473,0.5671047341371112,0.19263035038385576,0.09355705971485656,0.012195121951219513,11,0,38,45
30,14,36,0.35,1,55,22,Laine,0,16,8479339,-12,52,0.94545,L,8,16,20222023,0,0,0.11956,R,184,Patrik Laine,CBJ,1147.2545,27,27,0.9614039321019849,1.201376620849585,0.0,0.38319735054486165,0.6570658545306417,0.7832966992195641,0.7051170701696476,F,0.9454545454545454,-0.21818181818181817,0.0,0.4909090909090909,0.4909090909090909,0.2909090909090909,0.006363636363636363,29,0.4915254237288136,0.9274145098511494,0,Patrik Laine,CBJ,55,0.4820294942721598,-0.09911153598860994,0.0,0.004600671307770821,0.2962520104840005,0.27528178071766224,0.17060945315628528,0.255018015697502,0.0,29,0,27,16
49,30,65,0.3492,4,82,37,Keller,2,49,8479343,-2,86,1.04878,R,6,20,20222023,1,1,0.16591,L,223,Clayton Keller,ARI,1245.0121,18,34,0.9357720045488237,1.489603071668534,0.10975609756097557,0.42732129024009535,0.6798712129154318,0.44239895481017194,1.8203440849865133,F,1.048780487804878,-0.024390243902439025,0.012195121951219513,0.4146341463414634,0.21951219512195122,0.5975609756097561,0.004258536585365854,22,0.2682926829268294,0.519116991555921,0,Clayton Keller,ARI,82,0.5417892630642319,-0.009796840379897453,0.01098901098901099,0.0029835865368823223,0.24682496083843358,0.1521854923632001,0.2118752030260214,0.17661094202628644,0.0,22,1,34,49
24,5,25,0,0,48,9,Chychrun,0,30,8479345,7,33,0.6875,D,4,8,20222023,0,0,0.0625,L,144,Jakob Chychrun,"ARI,OTT",1362.2291,55,83,0.7946762967816937,1.5136818156035594,0.0,0.0,1.4250670062218902,1.2245676674738,1.0129371484286016,D,0.6875,0.14583333333333334,0.0,1.7291666666666667,1.1458333333333333,0.625,0.0,0,0.0,0.0,0,Jakob Chychrun,"ARI,OTT",48,0.3830774392200201,0.05801582858581381,0.0,0.0,0.713038716963374,0.5150813571944663,0.31049156228643593,0.0,0.0,0,0,83,30
27,15,39,0.45,3,82,18,Dube,1,47,8479346,-6,45,0.54878,C,1,4,20222023,2,2,0.1192,L,151,Dillon Dube,CGY,909.6585,136,21,0.7986641136601437,1.101888487617221,0.15425744683748188,0.5081029825633379,0.46357506850605434,1.3454486258341756,2.0062736226396094,F,0.5487804878048781,-0.07317073170731707,0.024390243902439025,0.25609756097560976,1.6585365853658536,0.573170731707317,0.005487804878048781,52,0.5909090909090907,0.9248631795170821,1,Dillon Dube,CGY,82,0.30510448484356084,-0.03481189993588391,0.021130679268533358,0.0036388794011408317,0.17498081682753835,0.7071297862156256,0.19065820469264333,0.30698758083020766,0.012195121951219513,52,2,21,47
18,9,24,0.48657,2,65,10,Steel,0,18,8479351,11,28,0.43076,C,0,3,20222023,1,1,0.11764,L,85,Sam Steel,MIN,897.6461,46,15,0.6786690769265473,1.1710512143990808,0.12307692307692306,0.4944744036345457,0.45638144535973335,0.8896512181415975,0.6907675175582658,F,0.4307692307692308,0.16923076923076924,0.015384615384615385,0.23076923076923078,0.7076923076923077,0.27692307692307694,0.007485692307692308,368,4.906666666666666,3.4686148372064727,0,Sam Steel,MIN,65,0.25661354979977374,0.07794876883068377,0.013698630136986302,0.005008913026203182,0.15845383879649033,0.37450948667040107,0.1637854252860248,1.098028549207888,0.0,368,1,15,18
7,6,13,0.51541,0,54,6,Howden,0,55,8479353,5,13,0.24074,C,0,0,20222023,0,0,0.1132,L,53,Brett Howden,VGK,783.537,107,34,0.4275331992820444,0.7010182678054704,0.0,0.5787487244399232,0.6748469317884668,1.459207556895698,1.948320651424754,F,0.24074074074074073,0.09259259259259259,0.0,0.6296296296296297,1.9814814814814814,1.0185185185185186,0.00954462962962963,132,1.6296296296296293,1.9209337007244356,2,Brett Howden,VGK,54,0.16864108019471458,0.05443362622557181,0.0,0.006045692694393582,0.3759326405770625,0.8057398310790576,0.3454571734001616,0.5579139400615141,0.037037037037037035,132,0,34,55
1,1,2,1.0,1,9,1,Malenstyn,0,2,8479359,0,2,0.22222,L,0,0,20222023,0,0,0.14285,L,7,Beck Malenstyn,WSH,594.7777,34,5,0.41573970964154905,0.6666666666666666,0.0,0.31426968052735443,0.6849348892187752,1.9309052441091963,0.6285393610547089,F,0.2222222222222222,0.0,0.0,0.5555555555555556,3.7777777777777777,0.2222222222222222,0.1111111111111111,2,0.18181818181818185,0.38569460791993504,0,Beck Malenstyn,WSH,9,0.15696545114107638,0.0,0.0,0.08454209418155904,0.3297193019803516,1.2889457226127334,0.13645492859214775,0.13121086044428576,0.0,2,0,5,2
0,0,0,0,0,4,0,Jiricek,0,2,8483460,-4,0,0.0,D,0,0,20222023,0,0,0.0,R,5,David Jiricek,CBJ,1084.0,9,7,0.0,1.4142135623730951,0.0,0.0,1.479019945774904,0.82915619758885,0.8660254037844386,D,0.0,-1.0,0.0,1.75,2.25,0.5,0.0,0,0.0,0.0,0,David Jiricek,CBJ,4,0.0,-0.4142135623730951,0.0,0.0,0.7059241306156481,1.2300753773602804,0.2679491924311227,0.0,0.0,0,0,7,2
14,17,30,0.33333,6,79,17,Frederic,0,57,8479365,28,31,0.3924,C,0,0,20222023,0,1,0.14166,L,120,Trent Frederic,BOS,715.0632,105,36,0.6041569399383148,0.9551721255652392,0.0,0.3081212046890181,0.7079560229928892,1.2601137078222595,1.582632871705092,F,0.3924050632911392,0.35443037974683544,0.0,0.45569620253164556,1.3291139240506329,0.7215189873417721,0.004219367088607595,25,0.28409090909090906,0.7826072920397041,7,Trent Frederic,BOS,79,0.24461762656852545,0.18127835146195623,0.0,0.003225516927241213,0.266807925026734,0.5880739183389606,0.27937342362773177,0.1593681964387373,0.08860759493670886,25,0,36,57
0,0,0,0.125,0,1,0,Kasper,0,0,8483464,0,0,0.0,C,0,0,20222023,0,0,0.0,L,1,Marco Kasper,DET,899.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,3.0,0.0,0.125,1,1.0,0,0,Marco Kasper,DET,1,0.0,0.0,0.0,0.125,0.0,3.0,0.0,1.0,0.0,1,0,0,0
7,6,12,0,1,80,6,Peeke,0,22,8479369,-41,13,0.1625,D,0,0,20222023,0,1,0.06666,R,90,Andrew Peeke,CBJ,1274.8125,180,197,0.36890886408434276,1.4576843794182612,0.0,0.0,1.7673691606452797,1.9461500456028564,0.7578753195612059,D,0.1625,-0.5125,0.0,2.4625,2.25,0.275,0.0,0,0.0,0.0,0,Andrew Peeke,CBJ,80,0.11870768336991927,-0.20852962418278856,0.0,0.0,0.8898343000345527,0.7637085569888526,0.15643885373431632,0.0,0.0,0,0,197,22
18,7,25,0.38802,0,71,7,Jost,0,34,8479370,-13,25,0.35211,C,0,0,20222023,0,0,0.07142,L,98,Tyson Jost,"MIN,BUF",794.6197,61,32,0.5062591762144065,0.997318364343689,0.0,0.4400949632779847,0.7466117341238626,0.9684570950800606,1.2431123472459846,F,0.352112676056338,-0.18309859154929578,0.0,0.4507042253521127,0.8591549295774648,0.4788732394366197,0.005465070422535211,184,2.421052631578947,2.104276084389874,2,Tyson Jost,"MIN,BUF",71,0.23376632761254426,-0.0916722115101872,0.0,0.003794937529741416,0.25804488573311657,0.43646109012222156,0.21348606993517893,0.7799089274802018,0.028169014084507043,184,0,32,34
9,2,10,0,0,79,2,Fabbro,0,50,8479371,-4,11,0.13924,D,0,1,20222023,0,0,0.0198,R,101,Dante Fabbro,NSH,1046.8481,113,129,0.34619732483993276,1.135154416275716,0.0,0.0,1.370366440782213,1.4292030558250584,1.0812231141297528,D,0.13924050632911392,-0.05063291139240506,0.0,1.6329113924050633,1.4303797468354431,0.6329113924050633,0.0,0,0.0,0.0,0,Dante Fabbro,NSH,79,0.10343246399310002,-0.02371393422716587,0.0,0.0,0.6888856357020512,0.5888267526279835,0.3041054984004972,0.0,0.0,0,0,129,50
12,4,16,0,1,82,4,Mahura,0,48,8479372,17,16,0.19512,D,0,0,20222023,0,0,0.05128,L,78,Josh Mahura,FLA,842.3902,101,70,0.42595729747739014,0.9720208378531302,0.0,0.0,1.0373741618603285,1.337077085978554,1.7246506858208486,D,0.1951219512195122,0.2073170731707317,0.0,0.8536585365853658,1.2317073170731707,0.5853658536585366,0.0,0,0.0,0.0,0,Josh Mahura,FLA,82,0.13683576048504079,0.1051292507620916,0.0,0.0,0.41899939273102854,0.5270289647110397,0.2148406974533636,0.0,0.0,0,0,70,48
10,9,19,0.45454,2,69,9,Jones,0,77,8479368,-21,19,0.27536,L,0,0,20222023,0,0,0.08411,L,107,Max Jones,ANA,762.8115,110,18,0.5074533739133795,0.9216297446715731,0.0,0.34573436618297826,0.5007870302368405,1.1205438713088527,1.869171961785837,F,0.2753623188405797,-0.30434782608695654,0.0,0.2608695652173913,1.5942028985507246,1.1159420289855073,0.006587536231884058,10,0.13513513513513517,0.3418678551533384,3,Max Jones,ANA,69,0.18266722115970563,-0.1583800557474056,0.0,0.004895123731267152,0.17382184144823218,0.7517896328958017,0.3889421909347392,0.10070673845875304,0.043478260869565216,10,0,18,77
14,5,19,0,0,76,5,Chiarot,0,51,8475279,-31,19,0.25,D,0,0,20222023,0,0,0.04545,L,110,Ben Chiarot,DET,1236.4605,147,163,0.4900322223562124,1.3096567607678475,0.0,0.0,1.7524715431912985,1.4719797473916891,1.2915531031601253,D,0.25,-0.40789473684210525,0.0,2.1447368421052633,1.9342105263157894,0.6710526315789473,0.0,0,0.0,0.0,1,Ben Chiarot,DET,76,0.1677816064975232,-0.1766040494720524,0.0,0.0,0.7792040020942744,0.7824540344056915,0.292837478063914,0.0,0.013157894736842105,0,0,163,51
0,0,0,0,1,11,1,Lucchini,0,0,8481422,-2,1,0.0909,C,1,1,20222023,0,0,0.07142,L,14,Jake Lucchini,OTT,700.2727,16,1,0.28747978728803447,0.5749595745760688,0.0,0.0,0.2874797872880344,0.8907235428302467,0.0,F,0.09090909090909091,-0.18181818181818182,0.0,0.09090909090909091,1.4545454545454546,0.0,0.0,2,0.14285714285714288,0.5150787536377128,0,Jake Lucchini,OTT,11,0.07061011116965424,-0.11544307851020351,0.0,0.0,0.07061011116965425,0.7693062584750641,0.0,0.09429024234822253,0.0,2,0,1,0
2,1,3,0,0,19,1,Stanley,0,21,8479378,-1,3,0.15789,D,0,0,20222023,0,0,0.0909,L,11,Logan Stanley,WPG,822.8421,44,20,0.36464227527765836,0.8254940600714801,0.0,0.0,0.8869631340185641,1.452860393878133,1.6187954209715474,D,0.15789473684210525,-0.05263157894736842,0.0,1.0526315789473684,2.3157894736842106,1.105263157894737,0.0,0,0.0,0.0,1,Logan Stanley,WPG,19,0.11570412239352547,-0.028831416162103284,0.0,0.0,0.5578442736746189,0.9441179283843365,0.42205021020110656,0.0,0.05263157894736842,0,0,20,21
25,13,28,0.48571,3,81,20,Kubalik,1,24,8477330,-15,45,0.55555,L,7,17,20222023,0,0,0.11494,L,174,Dominik Kubalik,DET,894.8148,89,26,0.7200822998230958,1.089921405152753,0.0,0.3340397512785684,0.5843041761086042,1.0727251356162204,0.8380524814062774,F,0.5555555555555556,-0.18518518518518517,0.0,0.32098765432098764,1.0987654320987654,0.2962962962962963,0.00599641975308642,24,0.2758620689655176,0.6727820977775585,0,Dominik Kubalik,DET,81,0.322981961742582,-0.0886086839096468,0.0,0.004494933338635029,0.2026048148843508,0.5301066760943692,0.16120121666471823,0.16491213609472818,0.0,24,0,26,24
3,1,4,0,0,36,1,Smith,0,72,8479379,-2,4,0.11111,R,0,0,20222023,0,0,0.03333,L,30,Givani Smith,"DET,FLA",420.25,67,8,0.3142696805273545,0.7432826755699806,0.0,0.0,0.41573970964154916,1.0840453500604368,4.576510072581994,F,0.1111111111111111,-0.05555555555555555,0.0,0.2222222222222222,1.8611111111111112,2.0,0.0,0,0.0,0.0,7,Givani Smith,"DET,FLA",36,0.08454209418155904,-0.031868357515450675,0.0,0.0,0.15696545114107635,0.8930281248712459,0.35864724961825006,0.0,0.19444444444444445,0,0,8,72
3,2,5,0,0,48,2,Burroughs,0,62,8477335,-4,5,0.10416,D,0,0,20222023,0,0,0.04255,R,47,Kyle Burroughs,VAN,1041.7916,165,84,0.3673998351780919,1.238839062276542,0.0,0.0,1.6770509831248424,1.7900913617280358,2.1011736138538275,D,0.10416666666666667,-0.08333333333333333,0.0,1.75,3.4375,1.2916666666666667,0.0,0,0.0,0.0,9,Kyle Burroughs,VAN,48,0.07617864503625589,-0.03722167204309748,0.0,0.0,0.6537043974998477,1.2320385085422412,0.41650898256596247,0.0,0.1875,0,0,84,62
27,10,31,0.5421,0,80,14,Haula,0,47,8475287,13,41,0.5125,L,2,7,20222023,2,3,0.08536,L,164,Erik Haula,NJD,997.8625,92,54,0.7069962871189635,1.1878946712566731,0.1561249499599601,0.5549717183245186,0.8771402396424416,1.05,1.147755962737724,F,0.5125,0.1625,0.025,0.675,1.15,0.5875,0.00677625,699,7.281249999999998,2.831015442822592,2,Erik Haula,NJD,80,0.3002349822711026,0.07427231398971504,0.021623960282896603,0.004357796299537465,0.35958954250992686,0.5609756097560976,0.2735413194947527,1.9006057554900806,0.025,699,2,54,47
36,26,49,0.35714,5,79,37,Kyrou,1,22,8479385,-38,73,0.92405,R,11,23,20222023,0,1,0.13602,R,272,Jordan Kyrou,STL,1080.2151,14,35,0.9648526076030128,1.549689715726875,0.0,0.2504781995897695,0.6889146746424193,0.4432187696205464,0.6923946496798654,F,0.9240506329113924,-0.4810126582278481,0.0,0.4430379746835443,0.17721518987341772,0.27848101265822783,0.004520759493670886,5,0.06024096385542167,0.2379327428690542,0,Jordan Kyrou,STL,79,0.4702900509360199,-0.1886553705970137,0.0,0.0036152245558170957,0.26232111150158915,0.12279163326015463,0.16454850688100764,0.048662549886035154,0.0,5,0,35,22
11,5,15,0.2,2,58,5,Katchouk,0,27,8479383,-10,16,0.27586,L,0,0,20222023,0,1,0.07352,L,68,Boris Katchouk,CHI,725.3793,85,15,0.5811137774604385,1.0527129325843971,0.0,0.1859884800605467,0.4378767275586307,1.2486615902413727,1.4409709040277185,F,0.27586206896551724,-0.1724137931034483,0.0,0.25862068965517243,1.4655172413793103,0.46551724137931033,0.003448275862068966,3,0.049999999999999996,0.21794494717703367,1,Boris Katchouk,CHI,58,0.17447325606674732,-0.0839931343377745,0.0,0.002907512104917685,0.1798629080632553,0.6517286761775483,0.19070986901612988,0.04105275867837094,0.017241379310344827,3,0,15,27
17,13,22,0.52631,1,78,20,Raddysh,0,16,8479390,-28,37,0.47435,R,7,15,20222023,0,0,0.15503,R,129,Taylor Raddysh,CHI,994.0769,82,38,0.7289676397861277,0.9333474217026304,0.0,0.2866491962407596,0.746677937362104,1.0240372075751727,0.6067774136512426,F,0.47435897435897434,-0.358974358974359,0.0,0.48717948717948717,1.0512820512820513,0.20512820512820512,0.0067475641025641015,13,0.15853658536585363,0.5053255940268453,0,Taylor Raddysh,CHI,78,0.2743596603217237,-0.18567503954267206,0.0,0.0052442920123672064,0.2789177539594066,0.5193985799013562,0.12766435685828542,0.10531713935837482,0.0,13,0,38,16
7,10,16,0.30434,1,57,10,Gregor,0,32,8479393,-9,17,0.29824,L,0,0,20222023,0,1,0.08403,L,119,Noah Gregor,SJS,778.4385,97,34,0.5913087560123764,1.1206118893102675,0.0,0.25490181383927696,0.8134753066224301,1.4261334338878293,1.350991109345856,F,0.2982456140350877,-0.15789473684210525,0.0,0.5964912280701754,1.7017543859649122,0.5614035087719298,0.005339298245614035,7,0.11666666666666668,0.3693086634360056,2,Noah Gregor,SJS,57,0.18742158799053832,-0.07445715910489438,0.0,0.004254753787691849,0.3289216158013925,0.7014265424131622,0.23879439889848658,0.08520114549915653,0.03508771929824561,7,0,34,32
27,4,27,0,1,81,4,Weegar,0,43,8477346,15,31,0.38271,D,0,3,20222023,0,1,0.025,R,160,MacKenzie Weegar,CGY,1265.9135,186,117,0.677101688928498,1.2679439087869404,0.0,0.0,1.227262335243029,1.7028983603811327,1.1231175719055957,D,0.38271604938271603,0.18518518518518517,0.0,1.4444444444444444,2.2962962962962963,0.5308641975308642,0.0,0,0.0,0.0,1,MacKenzie Weegar,CGY,81,0.22820086099086437,0.08165333563484624,0.0,0.0,0.6485291030105949,0.849568126554525,0.2500399434094407,0.0,0.012345679012345678,0,0,117,43
0,0,0,0,0,2,0,Cholowski,0,0,8479395,-1,0,0.0,D,0,0,20222023,0,0,,L,0,Dennis Cholowski,NYI,766.5,0,1,0.0,1.5,0.0,0.0,0.5,0.0,0.0,D,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0,Dennis Cholowski,NYI,2,0.0,-0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,1,0
31,5,28,0,1,76,6,Girard,1,16,8479398,-10,37,0.48684,D,1,8,20222023,0,1,0.05042,L,119,Samuel Girard,COL,1289.6973,67,116,0.6784933202291442,1.463072697254488,0.0,0.0,1.3025651232383773,1.158118997421407,0.6137844099837158,D,0.4868421052631579,-0.13157894736842105,0.0,1.5263157894736843,0.881578947368421,0.21052631578947367,0.0,0,0.0,0.0,0,Samuel Girard,COL,76,0.2900470912786804,-0.05342065117082743,0.0,0.0,0.6628762739735417,0.40849413235403664,0.13045504373883376,0.0,0.0,0,0,116,16
36,16,40,0.48886,1,73,27,Dubois,0,77,8479400,5,63,0.86301,L,11,23,20222023,0,0,0.1317,L,205,Pierre-Luc Dubois,WPG,1107.1095,71,47,0.8961877936326648,1.5289782345520517,0.0,0.5027410039417297,0.9270643460651304,1.2047008693655155,1.5517591516171294,F,0.863013698630137,0.0684931506849315,0.0,0.6438356164383562,0.9726027397260274,1.0547945205479452,0.006696712328767123,559,6.8170731707317085,3.4077674859867546,1,Pierre-Luc Dubois,WPG,73,0.45513092190979615,0.02708332944473262,0.0,0.004456331670728002,0.33410177389924894,0.44114952429166954,0.4133597482660106,1.5466045322047175,0.0136986301369863,559,0,47,77
11,7,18,0.41176,1,62,8,Motte,0,6,8477353,3,19,0.30645,C,0,0,20222023,1,1,0.07339,L,109,Tyler Motte,"OTT,NYR",754.3548,118,60,0.5561593435344088,0.8313886431522497,0.12597176896623644,0.3882917891658133,1.2568232089534295,1.4108985631373574,0.42916563534355073,F,0.3064516129032258,0.04838709677419355,0.016129032258064516,0.967741935483871,1.903225806451613,0.0967741935483871,0.006641290322580646,30,0.4054054054054054,0.6959131453829046,0,Tyler Motte,"OTT,NYR",62,0.19692817074066538,0.02642098767791199,0.014324544098359327,0.004783785638155518,0.4288071531897476,0.7894259159435151,0.06771377029725738,0.23904844803468553,0.0,30,1,60,6
5,1,5,0,0,14,1,Bean,0,6,8479402,-2,6,0.42857,D,0,1,20222023,0,0,0.0625,L,16,Jake Bean,CBJ,942.2142,13,21,0.7284313590846836,1.124858267715973,0.0,0.0,1.546886273407694,0.703489842985436,0.82065180664829,D,0.42857142857142855,-0.14285714285714285,0.0,1.5,0.9285714285714286,0.42857142857142855,0.0,0,0.0,0.0,0,Jake Bean,CBJ,14,0.2479539764878976,-0.06723137492398545,0.0,0.0,0.5889544482852088,0.5450994805722287,0.2353945037741196,0.0,0.0,0,0,21,6
33,28,50,0.44444,3,73,42,Ovechkin,1,48,8471214,-16,75,1.02739,L,14,25,20222023,0,0,0.14285,R,294,Alex Ovechkin,WSH,1212.2465,188,23,1.0333162830491018,1.510207963021783,0.0,0.20969933838467805,0.5704291181823842,2.299004002446527,1.689769199464029,F,1.0273972602739727,-0.2191780821917808,0.0,0.3150684931506849,2.5753424657534247,0.6575342465753424,0.006088219178082192,4,0.05263157894736842,0.22329687826943606,0,Alex Ovechkin,WSH,73,0.5052815780992606,-0.08731471074131034,0.0,0.005032836660233147,0.20062573312149576,0.7806424193009653,0.2444574972106769,0.04302437117457934,0.0,4,0,23,48
41,24,51,0,3,82,32,Bratt,1,6,8479407,14,73,0.89024,L,8,22,20222023,0,0,0.15094,L,212,Jesper Bratt,NJD,1042.0487,24,23,0.7809640315407499,1.2376697030600263,0.0,0.0,0.5900473367513634,0.5518882194626713,0.37548303215464995,F,0.8902439024390244,0.17073170731707318,0.0,0.2804878048780488,0.2926829268292683,0.07317073170731707,0.0,0,0.0,0.0,0,Jesper Bratt,NJD,82,0.4998663008757428,0.07629888677654105,0.0,0.0,0.1764021726869562,0.18859794356233167,0.0531963899203449,0.0,0.0,0,0,23,6
56,16,47,0.49299,3,82,27,Malkin,0,82,8471215,-12,83,1.01219,C,11,36,20222023,0,0,0.1125,L,240,Evgeni Malkin,PIT,1114.8292,53,33,0.9562873131763584,1.3170731707317076,0.0,0.5112361883878069,0.6959772230917209,0.8747396995331356,3.173825882386637,F,1.0121951219512195,-0.14634146341463414,0.0,0.4024390243902439,0.6463414634146342,1.0,0.006012073170731707,439,5.1647058823529415,2.434299313722314,0,Evgeni Malkin,PIT,82,0.517406167863836,-0.0631578947368421,0.0,0.003978248547068882,0.2372903473648121,0.3447633095813738,0.23958833649960248,1.5038601503708486,0.0,439,0,33,82
54,7,36,0,2,79,10,Sergachev,0,53,8479410,13,64,0.81012,D,3,27,20222023,0,1,0.0641,L,156,Mikhail Sergachev,TBL,1428.6582,128,149,0.8869796476635371,1.4877591657801743,0.0,0.0,1.4581707091477676,1.4781428432400001,1.1331765477131681,D,0.810126582278481,0.16455696202531644,0.0,1.8860759493670887,1.620253164556962,0.6708860759493671,0.0,0,0.0,0.0,1,Mikhail Sergachev,TBL,79,0.4293244939242359,0.0661466609344038,0.0,0.0,0.7672680918165278,0.6538175024804435,0.3145009618020496,0.0,0.012658227848101266,0,0,149,53
22,22,36,0.54,4,82,28,Lee,0,50,8475314,-3,50,0.60975,L,6,14,20222023,0,0,0.13084,L,214,Anders Lee,NYI,1033.378,125,57,0.7611944650891338,1.3107912519266012,0.0,0.3972204986622407,0.8509539036302192,1.251590303068096,1.186880493716726,F,0.6097560975609756,-0.036585365853658534,0.0,0.6951219512195121,1.524390243902439,0.6097560975609756,0.006585365853658537,29,0.3152173913043478,0.606654185320688,2,Anders Lee,NYI,82,0.34621735966568346,-0.01583239759245056,0.0,0.0047131901227928244,0.3755479538718878,0.6770282505770483,0.27882460852932156,0.19619492121226476,0.024390243902439025,29,0,57,50
39,9,40,0.51587,6,72,16,Wheeler,1,46,8471218,-3,55,0.76388,R,7,15,20222023,0,0,0.12698,R,126,Blake Wheeler,WPG,1022.6527,54,35,0.8896481132628221,1.274073737618388,0.0,0.4471669375969359,0.6665219750389907,0.8936504412303007,1.1463172378868531,F,0.7638888888888888,-0.041666666666666664,0.0,0.4861111111111111,0.75,0.6388888888888888,0.007164861111111111,78,0.9749999999999999,1.5888281845435648,1,Blake Wheeler,WPG,72,0.40424927981426945,-0.018322478280895015,0.0,0.004950956883390784,0.2916919898999458,0.3960604257630181,0.2976675011555626,0.3766182730167942,0.013888888888888888,78,0,35,46
18,4,22,0,0,78,5,Clifton,0,60,8477365,20,23,0.29487,D,0,0,20222023,1,1,0.05376,R,93,Connor Clifton,BOS,1071.3461,208,120,0.579765079722821,1.2551013590277345,0.11249954342810407,0.0,1.365249180715296,1.5247249997249752,1.5099930117267126,D,0.2948717948717949,0.2564102564102564,0.01282051282051282,1.5384615384615385,2.6666666666666665,0.7692307692307693,0.0,0,0.0,0.0,4,Connor Clifton,BOS,78,0.18665547090301038,0.11370232002379052,0.011524061197371049,0.0,0.6504437464792943,1.0562206446076914,0.3064672951824628,0.0,0.05128205128205128,0,1,120,60
9,6,15,0.29729,1,43,6,Bastian,0,31,8479414,7,15,0.34883,R,0,0,20222023,0,0,0.09677,R,62,Nathan Bastian,NJD,746.1395,99,38,0.642803486562105,0.8607793266661279,0.0,0.340486915003085,0.945227973623329,1.5631644071447497,1.834115735174917,F,0.3488372093023256,0.16279069767441862,0.0,0.8837209302325582,2.302325581395349,0.7209302325581395,0.0069137209302325585,15,0.25000000000000006,0.673918887305191,3,Nathan Bastian,NJD,43,0.21234262780409435,0.0874852247880909,0.0,0.005157619110527944,0.45430198527654964,0.898235624284451,0.2543757206561802,0.14935012795182095,0.06976744186046512,15,0,38,31
22,4,25,0.6064,1,80,4,McLeod,0,43,8479415,6,26,0.325,C,0,0,20222023,0,1,0.04444,R,90,Michael McLeod,NJD,735.1,127,51,0.5425633603552676,0.9717895862788403,0.0,0.6193712620883071,0.8550402037331347,1.1477559627377243,2.085328211577258,F,0.325,0.075,0.0,0.6375,1.5875,0.5375,0.007580000000000001,710,7.395833333333334,2.8848713383596314,4,Michael McLeod,NJD,80,0.21068826626683865,0.03803651288246224,0.0,0.004680829021397472,0.3436583200283623,0.7391435654432679,0.1742116115825562,1.903752451286119,0.05,710,0,51,43
13,3,15,0,0,78,3,Soucy,0,68,8477369,18,16,0.20512,D,0,0,20222023,0,1,0.03448,L,87,Carson Soucy,SEA,977.5128,143,96,0.4629607714171234,1.0612411326448652,0.0,0.0,1.1974660952651912,1.5393693902563215,1.6745376274108417,D,0.20512820512820512,0.23076923076923078,0.0,1.2307692307692308,1.8333333333333333,0.8717948717948718,0.0,0,0.0,0.0,2,Carson Soucy,SEA,78,0.14021442620741223,0.11195644561639476,0.0,0.0,0.5600856520249069,0.7219640200310828,0.3259609671817691,0.0,0.02564102564102564,0,0,96,68
6,3,8,0.5,0,39,4,Slafkovský,0,33,8483515,-13,10,0.25641,L,1,2,20222023,0,0,0.09523,L,42,Juraj Slafkovský,MTL,732.923,53,24,0.4366509324596513,0.9152086306448589,0.0,0.3258529494138164,0.8355984993230933,1.3104545988903218,2.444653628010877,F,0.2564102564102564,-0.3333333333333333,0.0,0.6153846153846154,1.358974358974359,0.8461538461538461,0.01282051282051282,5,0.11111111111111112,0.3142696805273545,0,Juraj Slafkovský,MTL,39,0.17847777119474897,-0.17404544236055294,0.0,0.009669634046657287,0.33525011902741725,0.5881848358444502,0.24564265018496492,0.08454209418155904,0.0,5,0,24,33
24,5,28,0,0,77,5,Jensen,0,18,8475324,-1,29,0.37662,D,0,0,20222023,0,1,0.04587,R,109,Nick Jensen,WSH,1237.0,107,128,0.5819573117508595,1.1338190434138777,0.0,0.0,1.3638218797740338,1.3594865737871926,0.6425619156806746,D,0.37662337662337664,-0.012987012987012988,0.0,1.6623376623376624,1.3896103896103895,0.23376623376623376,0.0,0,0.0,0.0,0,Nick Jensen,WSH,77,0.23807429810260936,-0.006086276634889894,0.0,0.0,0.7032415075608706,0.5889460889705074,0.14231806517281967,0.0,0.0,0,0,128,18
