assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,hits,blockedShots,points_sd,plusMinus_sd,shg_sd,faceoffPctg_sd,blocks_sd,hits_sd,pim_sd,position,points_avg,plusMinus_avg,shg_avg,blocks_avg,hits_avg,pim_avg,faceoffPctg_avg
45,21,51,0.56827,2,67,33,Matthews,1,20,8479318,11,78,1.16417,C,10,25,20242025,2,2,0.12643,L,261,Auston Matthews,TOR,1228.3283,45,89,0.9076295997319863,1.6354014060671345,0.17017543658196094,0.5737002935932203,1.1510937005766473,0.7990303769745776,0.7920298006818861,F,1.164179104477612,0.16417910447761194,0.029850746268656716,1.328358208955224,0.6716417910447762,0.29850746268656714,0.008481641791044776
1,0,1,0.6,0,18,0,Anderson,0,0,8479315,-2,1,0.05555,R,0,0,20242025,0,0,0.0,R,17,Joey Anderson,CHI,743.6111,12,13,0.2290614236454256,0.6573421981221795,0.0,0.32375116187407693,0.6502611061510902,0.881917103688197,0.0,F,0.05555555555555555,-0.1111111111111111,0.0,0.7222222222222222,0.6666666666666666,0.0,0.03333333333333333
9,7,16,0.34782,1,59,9,Smith,0,34,8475225,-9,18,0.30508,C,2,2,20242025,0,0,0.1,R,90,Craig Smith,"CHI,DET",680.322,56,31,0.4958894521467049,0.9533804142661177,0.0,0.303407412970492,0.9452097283795722,1.294364955392324,1.475257976067047,F,0.3050847457627119,-0.15254237288135594,0.0,0.5254237288135594,0.9491525423728814,0.576271186440678,0.005895254237288136
51,8,40,0,2,74,10,Fox,0,32,8479323,9,61,0.82432,D,1,18,20242025,1,3,0.07407,R,135,Adam Fox,NYR,1394.9324,40,108,0.9058087040469669,1.4232879967507166,0.11545951007185866,0.0,1.3068343139174674,0.8085554217108972,0.9455597667316704,D,0.8243243243243243,0.12162162162162163,0.013513513513513514,1.4594594594594594,0.5405405405405406,0.43243243243243246,0.0
18,4,20,0,0,72,4,Lindgren,0,40,8479324,0,22,0.30555,D,0,0,20242025,0,2,0.06349,L,63,Ryan Lindgren,"NYR,COL",1182.2361,80,128,0.5436218275216923,1.1426091000668408,0.0,0.0,1.2717247935843992,1.0872436550433853,0.8958064164776162,D,0.3055555555555556,0.0,0.0,1.7777777777777777,1.1111111111111112,0.5555555555555556,0.0
16,4,18,0,2,50,7,McAvoy,0,46,8479325,0,23,0.46,D,2,4,20242025,1,1,0.07142,R,98,Charlie McAvoy,BOS,1420.22,89,81,0.606959636219741,1.42828568570857,0.13999999999999993,0.0,1.2472369462135091,1.2213107712617621,1.5600000000000003,D,0.46,0.0,0.02,1.62,1.78,0.92,0.0
10,6,15,0.55155,1,82,7,Cizikas,0,51,8475231,-13,17,0.20731,C,0,1,20242025,1,1,0.07216,L,97,Casey Cizikas,NYI,782.439,202,66,0.48734734640702687,0.9559762242568781,0.10975609756097557,0.580732644619355,1.0869404856174234,2.0193884727036253,2.4226585069965845,F,0.2073170731707317,-0.15853658536585366,0.012195121951219513,0.8048780487804879,2.4634146341463414,0.6219512195121951,0.006726219512195122
5,4,9,0,1,38,4,Bichsel,0,41,8483425,2,9,0.23684,D,0,0,20242025,0,0,0.10256,L,39,Lian Bichsel,DAL,893.4473,155,23,0.48309367764962674,1.1458705819514337,0.0,0.0,0.8441586806497599,1.7529160508821988,1.5283561679717481,D,0.23684210526315788,0.05263157894736842,0.0,0.6052631578947368,4.078947368421052,1.0789473684210527,0.0
14,1,15,0,0,75,1,Savard,0,36,8475233,-8,15,0.2,D,0,0,20242025,0,0,0.02083,R,48,David Savard,MTL,995.36,56,180,0.4320493798938571,1.0142101469726197,0.0,0.0,1.5577761927397225,0.8015540461434209,1.526302722267113,D,0.2,-0.10666666666666667,0.0,2.4,0.7466666666666667,0.48,0.0
1,2,3,0.33333,0,31,2,Deslauriers,0,15,8475235,-9,3,0.09677,L,0,0,20242025,0,0,0.08,L,25,Nicolas Deslauriers,PHI,458.129,85,9,0.2956500448358607,0.6812487768368671,0.0,0.17798867274724747,0.5201456611805517,2.031489870172101,1.478250224179303,F,0.0967741935483871,-0.2903225806451613,0.0,0.2903225806451613,2.7419354838709675,0.4838709677419355,0.01075258064516129
40,18,45,0.44736,2,75,25,Cooley,0,46,8483431,1,65,0.86666,C,7,20,20242025,0,0,0.15822,L,158,Logan Cooley,UTA,1071.68,63,32,0.8537498983243799,1.4375287436739788,0.0,0.4502451976011826,0.6567258856546532,0.952750404530658,1.0818913480053762,F,0.8666666666666667,0.013333333333333334,0.0,0.4266666666666667,0.84,0.6133333333333333,0.0059648
6,3,9,0.42857,0,56,3,Grundstrom,0,24,8479336,-21,9,0.16071,R,0,0,20242025,0,0,0.03409,L,88,Carl Grundstrom,SJS,575.7857,172,18,0.3672672107357704,0.9173428242172372,0.0,0.19888145620950043,0.5703114079525469,2.051629516620724,0.9035079029052516,F,0.16071428571428573,-0.375,0.0,0.32142857142857145,3.0714285714285716,0.42857142857142855,0.007653035714285715
31,26,41,0.44827,4,82,39,DeBrincat,1,29,8479337,-13,70,0.85365,R,13,29,20242025,0,0,0.15983,R,244,Alex DeBrincat,DET,1072.2682,33,38,0.8712473707069146,1.2732665135450505,0.0,0.4206970159405893,0.6661707455486664,0.5814145093200102,0.9288328792355901,F,0.8536585365853658,-0.15853658536585366,0.0,0.4634146341463415,0.4024390243902439,0.35365853658536583,0.005466707317073171
13,5,14,0.44,5,52,20,Laine,1,14,8479339,-14,33,0.63461,L,15,19,20242025,0,0,0.17241,R,116,Patrik Laine,MTL,858.4423,26,28,0.8092932850961853,1.0022164785227217,0.0,0.38254906480378237,0.7195494974565273,0.7721099961494128,0.682624590357648,F,0.6346153846153846,-0.2692307692307692,0.0,0.5384615384615384,0.5,0.2692307692307692,0.008461538461538461
60,20,53,0.33333,5,81,30,Keller,1,28,8479343,-12,90,1.11111,R,10,37,20242025,0,0,0.13761,L,218,Clayton Keller,UTA,1147.0864,11,30,1.0423146132940955,1.4151831981142822,0.0,0.3079484798687148,0.6175308148345584,0.3768972227771296,0.8771515885595855,F,1.1111111111111112,-0.14814814814814814,0.0,0.37037037037037035,0.13580246913580246,0.345679012345679,0.004115185185185185
27,15,32,0,6,74,20,Chychrun,1,52,8479345,17,47,0.63513,D,5,15,20242025,0,0,0.11173,L,179,Jakob Chychrun,WSH,1263.8513,59,87,0.7810997846820771,1.3105321520468605,0.0,0.0,0.991287834329368,0.8216616277600141,1.2491048657612256,D,0.6351351351351351,0.22972972972972974,0.0,1.1756756756756757,0.7972972972972973,0.7027027027027027,0.0
24,18,38,0.375,3,82,20,Gauthier,2,20,8483445,8,44,0.53658,L,2,6,20242025,0,0,0.10526,L,190,Cutter Gauthier,ANA,849.3292,68,51,0.7681958901474933,1.0888543553926695,0.0,0.33817996102309317,0.9191757164005501,0.9080249009261598,0.6544589202438404,F,0.5365853658536586,0.0975609756097561,0.0,0.6219512195121951,0.8292682926829268,0.24390243902439024,0.004573170731707317
19,5,22,0.535,1,79,6,Steel,0,31,8479351,-6,25,0.31645,C,0,0,20242025,1,3,0.06741,L,89,Sam Steel,DAL,848.4177,60,26,0.5166666235938874,0.9108648262028366,0.11179444134592217,0.5532897991799609,0.5893897076872316,0.8889645501812371,1.0840351425826158,F,0.31645569620253167,-0.0759493670886076,0.012658227848101266,0.3291139240506329,0.759493670886076,0.3924050632911392,0.006772151898734178
6,7,12,0.42441,3,52,8,Geekie,0,16,8483447,-4,14,0.26923,C,1,2,20242025,0,0,0.13333,L,60,Conor Geekie,TBL,739.5192,97,25,0.5231334811052093,1.053312610586858,0.0,0.4218296383872086,0.7963953554172561,1.3732169719570926,0.910166120476864,F,0.2692307692307692,-0.07692307692307693,0.0,0.4807692307692308,1.8653846153846154,0.3076923076923077,0.00816173076923077
17,22,39,0.52713,4,80,23,Howden,1,46,8479353,17,40,0.5,C,0,0,20242025,1,1,0.184,L,125,Brett Howden,VGK,891.775,121,56,0.724568837309472,1.0451525008342086,0.11110243021644482,0.5612994966489286,0.9669539802906858,1.466234548085673,1.3207478941872286,F,0.5,0.2125,0.0125,0.7,1.5125,0.575,0.0065891249999999995
4,1,5,0,1,33,1,George,0,6,8483448,-3,5,0.15151,D,0,0,20242025,0,0,0.03846,L,26,Isaiah George,NYI,938.7878,14,34,0.35855028988482507,1.1378777791223387,0.0,0.0,1.2427937366309016,0.739791249438406,0.574959574576069,D,0.15151515151515152,-0.09090909090909091,0.0,1.0303030303030303,0.42424242424242425,0.18181818181818182,0.0
6,4,10,0.55882,0,76,4,Malenstyn,0,29,8479359,-16,10,0.13157,L,0,0,20242025,0,0,0.0597,L,67,Beck Malenstyn,BUF,631.8552,191,63,0.3380324362806611,0.6750397546516139,0.0,0.4864215715353474,1.0309443536815222,1.526032187808352,0.959263770091114,F,0.13157894736842105,-0.21052631578947367,0.0,0.8289473684210527,2.513157894736842,0.3815789473684211,0.007352894736842105
60,5,40,0,0,82,6,Hutson,0,34,8483457,-2,66,0.80487,D,1,26,20242025,0,0,0.06593,L,91,Lane Hutson,MTL,1363.9878,40,123,0.8473635495629365,1.6377826306536143,0.0,0.0,1.251827931758877,0.7689698912407048,0.8688542990515551,D,0.8048780487804879,-0.024390243902439025,0.0,1.5,0.4878048780487805,0.4146341463414634,0.0
2,1,3,0,0,12,1,Jiricek,0,6,8483460,0,3,0.25,D,0,0,20242025,0,0,0.11111,R,9,David Jiricek,"CBJ,MIN",727.0833,12,7,0.4330127018922193,0.9128709291752769,0.0,0.0,0.4930066485916347,1.0,0.8660254037844386,D,0.25,0.0,0.0,0.5833333333333334,1.0,0.5,0.0
7,7,12,0.43661,0,58,8,Frederic,0,44,8479365,-16,15,0.25862,C,1,3,20242025,0,0,0.10256,L,78,Trent Frederic,"BOS,EDM",823.2931,157,29,0.5105894101710636,1.0953365637426618,0.0,0.5151049043059727,0.7485618395204279,1.6295611921476365,1.774438666243945,F,0.25862068965517243,-0.27586206896551724,0.0,0.5,2.706896551724138,0.7586206896551724,0.007527758620689655
18,17,33,0.44888,3,77,19,Kasper,1,34,8483464,1,37,0.48051,C,2,4,20242025,0,0,0.13103,L,145,Marco Kasper,DET,927.0519,156,48,0.766343817762697,1.0505843333068405,0.0,0.452060901509598,0.7565980085002345,1.5116347560469046,1.3531445483253095,F,0.4805194805194805,0.012987012987012988,0.0,0.6233766233766234,2.0259740259740258,0.44155844155844154,0.00582961038961039
16,0,15,0,0,76,1,Peeke,0,15,8479369,-10,17,0.22368,D,0,0,20242025,1,2,0.0125,R,80,Andrew Peeke,BOS,1116.4078,105,126,0.4756901969085586,1.4720385548365258,0.11395071102426833,0.0,1.313418917207135,1.1694252441528918,0.7437411979506633,D,0.2236842105263158,-0.13157894736842105,0.013157894736842105,1.6578947368421053,1.381578947368421,0.19736842105263158,0.0
5,4,9,0.45238,0,39,4,Jost,0,33,8479370,2,9,0.23076,C,0,0,20242025,0,0,0.0909,L,44,Tyson Jost,CAR,622.3589,46,17,0.47832713092763146,0.8755574912289165,0.0,0.43018279891991346,0.7087320492864234,1.1955428950640783,2.486254123390234,F,0.23076923076923078,0.05128205128205128,0.0,0.4358974358974359,1.1794871794871795,0.8461538461538461,0.011599487179487179
17,9,26,0,3,68,9,Fabbro,0,40,8479371,20,26,0.38235,D,0,0,20242025,0,0,0.10112,R,89,Dante Fabbro,"NSH,CBJ",1253.7352,67,143,0.6190460347014465,1.3510216562183353,0.0,0.0,1.7417005371893515,0.9925108839057033,1.087837765229819,D,0.38235294117647056,0.29411764705882354,0.0,2.1029411764705883,0.9852941176470589,0.5882352941176471,0.0
9,15,24,0.45519,3,62,15,Kulich,1,18,8483468,-4,24,0.38709,C,0,0,20242025,0,0,0.11194,L,134,Jiri Kulich,BUF,887.5645,40,36,0.7037878783635947,1.3182462414001643,0.0,0.4351428939874167,0.814156739620901,0.7848725845546088,0.7908161723955652,F,0.3870967741935484,-0.06451612903225806,0.0,0.5806451612903226,0.6451612903225806,0.2903225806451613,0.007341774193548387
9,0,9,0,0,64,0,Mahura,0,20,8479372,5,9,0.14062,D,0,0,20242025,0,0,0.0,L,58,Josh Mahura,SEA,825.3125,89,54,0.3899994991983964,0.9404900235382617,0.0,0.0,1.107061848994897,1.398852068438618,0.7261843774138906,D,0.140625,0.078125,0.0,0.84375,1.390625,0.3125,0.0
1,1,2,0,0,26,1,Jones,0,18,8479368,-13,2,0.07692,L,0,0,20242025,0,0,0.05882,L,17,Max Jones,"BOS,EDM",562.8461,71,8,0.2664693550105966,0.970725343394151,0.0,0.0,0.605692913385524,1.6997215226141809,1.2331707339908766,F,0.07692307692307693,-0.5,0.0,0.3076923076923077,2.730769230769231,0.6923076923076923,0.0
9,4,12,0,0,81,4,Chiarot,0,69,8475279,-14,13,0.16049,D,0,1,20242025,0,0,0.03669,L,109,Ben Chiarot,DET,1273.9382,127,142,0.3670634258597161,1.3589222623029147,0.0,0.0,1.2720243824583959,1.387228087959283,1.7004800419628145,D,0.16049382716049382,-0.1728395061728395,0.0,1.7530864197530864,1.5679012345679013,0.8518518518518519,0.0
1,1,2,0,0,16,1,Korchinski,0,8,8483466,-5,2,0.125,D,0,0,20242025,0,0,0.07142,L,14,Kevin Korchinski,CHI,1025.375,2,14,0.33071891388307384,1.1021995055342748,0.0,0.0,0.7806247497997998,0.33071891388307384,1.118033988749895,D,0.125,-0.3125,0.0,0.875,0.125,0.5,0.0
0,0,0,0.5,0,3,0,Lucchini,0,2,8481422,-2,0,0.0,C,0,0,20242025,0,0,0.0,L,2,Jake Lucchini,NSH,689.3333,2,0,0.0,1.247219128924647,0.0,0.5,0.0,0.9428090415820634,0.9428090415820634,F,0.0,-0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666
13,1,14,0,0,63,1,Stanley,0,78,8479378,9,14,0.22222,D,0,0,20242025,0,0,0.0204,L,49,Logan Stanley,WPG,935.0158,88,76,0.4523113285325401,0.8518354199999204,0.0,0.0,1.1149593224657743,1.2914822607497138,3.0535656270250278,D,0.2222222222222222,0.14285714285714285,0.0,1.2063492063492063,1.3968253968253967,1.2380952380952381,0.0
0,0,0,0,0,13,0,Smith,0,18,8479379,-3,0,0.0,R,0,0,20242025,0,0,0.0,L,5,Givani Smith,"SJS,COL",379.5384,20,5,0.0,0.5756395979652217,0.0,0.0,0.48650425541051995,1.4472990555559062,1.7775723089678988,F,0.0,-0.23076923076923078,0.0,0.38461538461538464,1.5384615384615385,1.3846153846153846,0.0
3,0,3,0,0,33,0,Burroughs,0,39,8477335,3,3,0.0909,D,0,0,20242025,0,0,0.0,R,6,Kyle Burroughs,LAK,469.0909,42,14,0.2874797872880344,0.6210273191490665,0.0,0.0,0.6527472493496367,1.376705053527339,1.7829928101037154,D,0.09090909090909091,0.09090909090909091,0.0,0.42424242424242425,1.2727272727272727,1.1818181818181819,0.0
10,9,16,0.52573,1,69,11,Haula,0,39,8475287,-6,21,0.30434,L,2,5,20242025,0,0,0.1,L,110,Erik Haula,NJD,882.2463,101,35,0.5971999355952613,1.0034596738036965,0.0,0.5418609829188356,0.6283908228602553,1.2345240254519911,1.1975610585573104,F,0.30434782608695654,-0.08695652173913043,0.0,0.5072463768115942,1.463768115942029,0.5652173913043478,0.007619275362318841
34,29,53,0.33333,4,82,36,Kyrou,0,20,8479385,23,70,0.85365,R,7,17,20242025,0,0,0.15062,R,239,Jordan Kyrou,STL,1048.9512,50,36,0.813333268318686,1.1819206180671582,0.0,0.22671487375357083,0.6265967111543966,0.9847136213749449,0.7251740852350487,F,0.8536585365853658,0.2804878048780488,0.0,0.43902439024390244,0.6097560975609756,0.24390243902439024,0.004065
2,0,2,0,0,41,0,Middleton,0,28,8479387,0,2,0.04878,D,0,0,20242025,0,0,0.0,L,44,Keaton Middleton,COL,689.2195,69,37,0.21540880161775242,0.8553989227683015,0.0,0.0,0.8498171409846018,1.3514044075312264,1.2771734108864434,D,0.04878048780487805,0.0,0.0,0.9024390243902439,1.6829268292682926,0.6829268292682927,0.0
9,4,13,0,0,45,4,Mateychuk,0,20,8483485,4,13,0.28888,D,0,0,20242025,0,0,0.0909,L,44,Denton Mateychuk,CBJ,1082.1111,26,63,0.5425135829214978,1.2077936214845508,0.0,0.0,1.3063945294843615,0.7145748973694901,1.1842588972865982,D,0.28888888888888886,0.08888888888888889,0.0,1.4,0.5777777777777777,0.4444444444444444,0.0
20,7,26,0.31034,1,80,7,Raddysh,0,18,8479390,-7,27,0.3375,R,0,1,20242025,0,0,0.07526,R,93,Taylor Raddysh,WSH,741.65,59,28,0.5464373248598595,0.9642840608451426,0.0,0.31986826656541356,0.5937171043518956,0.8328227602557461,0.7066647012551275,F,0.3375,-0.0875,0.0,0.35,0.7375,0.225,0.00387925
3,3,6,0.57142,2,52,4,Gregor,0,28,8479393,-21,7,0.13461,L,0,0,20242025,1,1,0.06666,L,60,Noah Gregor,"OTT,SJS",666.3653,94,33,0.341312295178824,0.9252778249014927,0.1373351620873625,0.274505446115179,0.8776902851726176,1.225348640159538,1.2929027933824313,F,0.1346153846153846,-0.40384615384615385,0.019230769230769232,0.6346153846153846,1.8076923076923077,0.5384615384615384,0.010988846153846155
39,4,24,0,0,81,8,Weegar,0,33,8477346,18,47,0.58024,D,4,21,20242025,0,2,0.04347,R,184,MacKenzie Weegar,CGY,1449.8641,223,192,0.734749432906988,1.2668615834434862,0.0,0.0,1.4777731365377778,1.6668952746735948,1.0631629699560974,D,0.5802469135802469,0.2222222222222222,0.0,2.3703703703703702,2.753086419753086,0.4074074074074074,0.0
7,3,8,0,0,39,3,Cholowski,0,10,8479395,-3,10,0.25641,D,0,2,20242025,0,0,0.1,L,30,Dennis Cholowski,"NYI,NJD",784.2307,5,33,0.491880156237202,1.071414482860317,0.0,0.0,0.9209376921060498,0.3343180720616743,1.030756473961116,D,0.2564102564102564,-0.07692307692307693,0.0,0.8461538461538461,0.1282051282051282,0.2564102564102564,0.0
14,5,16,0,0,68,5,Mintyukov,0,20,8483490,-4,19,0.27941,D,0,3,20242025,0,0,0.07246,L,69,Pavel Mintyukov,ANA,1055.8235,81,92,0.5100630940007246,1.3381544901267448,0.0,0.0,1.2098214000707725,1.114837800668468,0.7083290928701348,D,0.27941176470588236,-0.058823529411764705,0.0,1.3529411764705883,1.1911764705882353,0.29411764705882354,0.0
14,10,20,0.44619,2,53,12,Nazar,1,24,8483493,-11,26,0.49056,C,1,4,20242025,1,2,0.13186,R,91,Frank Nazar,CHI,952.283,30,35,0.6901638172895047,0.9973264367096237,0.1360585386967542,0.4757969235710093,0.7756530109846971,0.835744701522645,1.486620045554129,F,0.49056603773584906,-0.20754716981132076,0.018867924528301886,0.660377358490566,0.5660377358490566,0.4528301886792453,0.008418679245283018
21,3,23,0,2,73,3,Girard,1,14,8479398,7,24,0.32876,D,0,1,20242025,0,0,0.03157,L,95,Samuel Girard,COL,1250.9589,62,111,0.5746897798192611,1.3050416837057044,0.0,0.0,1.283291882589629,1.0555947862634782,0.5888817879508129,D,0.3287671232876712,0.0958904109589041,0.0,1.5205479452054795,0.8493150684931506,0.1917808219178082,0.0
2,2,2,0,1,27,2,Nemec,0,14,8483495,-10,4,0.14814,D,0,2,20242025,0,0,0.07692,R,26,Simon Nemec,NJD,898.8518,2,26,0.35524677950464606,1.093690597054326,0.0,0.0,1.3188513936862858,0.26189140043946213,0.8764562641629061,D,0.14814814814814814,-0.37037037037037035,0.0,0.9629629629629629,0.07407407407407407,0.5185185185185185,0.0
46,16,52,0.49698,4,82,20,Dubois,1,76,8479400,27,66,0.80487,L,4,14,20242025,0,0,0.14084,L,142,Pierre-Luc Dubois,WSH,1037.9878,65,62,0.8180736503048004,1.397339615551555,0.0,0.5102850874705828,0.7418003085729535,0.9071236352937265,1.6288593031281944,F,0.8048780487804879,0.32926829268292684,0.0,0.7560975609756098,0.7926829268292683,0.926829268292683,0.006060731707317073
5,4,9,0.41379,0,55,4,Motte,0,6,8477353,-11,9,0.16363,C,0,0,20242025,0,0,0.0606,L,66,Tyler Motte,DET,678.8545,72,48,0.36994527180683306,0.7954415583355402,0.0,0.41540951573997104,1.027875929098369,1.2630803223969749,0.593072961101822,F,0.16363636363636364,-0.2,0.0,0.8727272727272727,1.309090909090909,0.10909090909090909,0.007523454545454545
5,2,7,0,0,64,2,Bean,0,8,8479402,0,7,0.10937,D,0,0,20242025,0,0,0.02816,L,71,Jake Bean,CGY,905.3437,22,43,0.3121091305537215,0.9354143466934853,0.0,0.0,0.7716598890541091,0.5067898356320892,0.4841229182759271,D,0.109375,0.0,0.0,0.671875,0.34375,0.125,0.0
1,0,1,0,0,7,0,Lagesson,0,4,8478021,-1,1,0.14285,D,0,0,20242025,0,0,0.0,L,5,William Lagesson,DET,874.1428,6,7,0.34992710611188266,1.1248582677159729,0.0,0.0,1.0690449676496976,0.8329931278350429,0.9035079029052512,D,0.14285714285714285,-0.14285714285714285,0.0,1.0,0.8571428571428571,0.5714285714285714,0.0
29,30,51,0,7,65,44,Ovechkin,1,14,8471214,15,73,1.12307,L,14,22,20242025,0,0,0.18565,R,237,Alex Ovechkin,WSH,1063.4615,110,13,0.9688643996205407,1.3216450212255095,0.0,0.0,0.47067872433164143,1.5183298204892712,0.6199828209110735,F,1.123076923076923,0.23076923076923078,0.0,0.2,1.6923076923076923,0.2153846153846154,0.0
67,15,50,0,2,81,21,Bratt,0,18,8479407,5,88,1.08641,L,4,34,20242025,2,4,0.11666,L,180,Jesper Bratt,NJD,1136.8888,96,42,0.9837887315129148,1.4259125647388553,0.15518277888859905,0.0,0.755410298310042,1.1558878914316473,0.7027283689263063,F,1.0864197530864197,0.06172839506172839,0.024691358024691357,0.5185185185185185,1.1851851851851851,0.2222222222222222,0.0
34,12,34,0.45813,3,68,16,Malkin,1,42,8471215,-24,50,0.73529,C,4,16,20242025,0,0,0.128,L,125,Evgeni Malkin,PIT,1067.1323,32,48,0.9794603414909835,1.4729392971234017,0.0,0.4388612456237742,0.7083290928701348,0.6056253024109999,1.2951199327237655,F,0.7352941176470589,-0.35294117647058826,0.0,0.7058823529411765,0.47058823529411764,0.6176470588235294,0.006737205882352941
10,1,11,0.45736,1,33,1,Poitras,0,8,8483505,-5,11,0.33333,C,0,0,20242025,0,0,0.03448,R,29,Matthew Poitras,BOS,785.2727,12,10,0.6356417261637282,1.104294979290218,0.0,0.541399186533759,0.45956820873039705,0.5938156952201642,0.8176204583776995,F,0.3333333333333333,-0.15151515151515152,0.0,0.30303030303030304,0.36363636363636365,0.24242424242424243,0.013859393939393939
38,11,29,0,3,77,15,Sergachev,2,32,8479410,-8,53,0.68831,D,3,23,20242025,1,1,0.11363,L,132,Mikhail Sergachev,UTA,1507.0129,61,140,0.8099982404941651,1.6716460165926326,0.11321815437767987,0.0,1.3744162654880987,0.8876887008122113,0.9307258632295538,D,0.6883116883116883,-0.1038961038961039,0.012987012987012988,1.8181818181818181,0.7922077922077922,0.4155844155844156,0.0
25,24,45,0.44444,3,82,29,Lee,0,35,8475314,3,54,0.65853,L,5,9,20242025,0,0,0.12446,L,233,Anders Lee,NYI,1023.6219,121,39,0.7685829881262793,1.4007412841605316,0.0,0.3643097192252099,0.752647518254121,1.499801692225469,1.1372891153204168,F,0.6585365853658537,0.036585365853658534,0.0,0.47560975609756095,1.475609756097561,0.4268292682926829,0.00542
15,1,13,0,0,73,1,Clifton,0,45,8477365,-6,16,0.21917,D,0,0,20242025,0,3,0.01587,R,63,Connor Clifton,BUF,962.9178,208,116,0.4455741360901536,1.0170252708641419,0.0,0.0,1.3732834010796866,1.5409588980207674,1.1302822654650013,D,0.2191780821917808,-0.0821917808219178,0.0,1.5890410958904109,2.8493150684931505,0.6164383561643836,0.0
6,2,8,0.32,1,59,4,Bastian,0,31,8479414,-4,10,0.16949,R,1,1,20242025,1,1,0.0909,R,44,Nathan Bastian,NJD,656.2542,138,27,0.41792637308264263,0.7333324628062351,0.1290809000993883,0.3486141974465531,0.7206878517108234,1.6935587792266844,2.2576118490856345,F,0.1694915254237288,-0.06779661016949153,0.01694915254237288,0.4576271186440678,2.3389830508474576,0.5254237288135594,0.005423728813559322
9,4,13,0,2,75,4,Soucy,0,46,8477369,-11,13,0.17333,D,0,0,20242025,0,0,0.04938,L,81,Carson Soucy,"VAN,NYR",1074.9066,115,106,0.4122566622330746,0.9618500691664765,0.0,0.0,1.367170638784916,1.2892719737209146,1.4226110579572417,D,0.17333333333333334,-0.14666666666666667,0.0,1.4133333333333333,1.5333333333333334,0.6133333333333333,0.0
33,13,41,0.26315,1,79,18,Slafkovský,0,45,8483515,4,51,0.64556,L,5,10,20242025,0,0,0.13533,L,133,Juraj Slafkovský,MTL,1040.9367,194,62,0.7801001993990179,1.2416682752459633,0.0,0.25076002016650917,0.9894492276386226,1.7703426569161613,1.0987166772216568,F,0.6455696202531646,0.05063291139240506,0.0,0.7848101265822784,2.4556962025316458,0.569620253164557,0.003331012658227848
18,3,21,0,0,71,3,Jensen,0,6,8475324,18,21,0.29577,D,0,0,20242025,0,0,0.03896,R,77,Nick Jensen,OTT,1213.2253,55,95,0.5665404327075707,1.264001134996314,0.0,0.0,1.3315633295547595,1.0097717368414036,0.4023339959742452,D,0.29577464788732394,0.2535211267605634,0.0,1.3380281690140845,0.7746478873239436,0.08450704225352113,0.0
7,1,8,0,0,49,1,Moverare,0,10,8479421,2,8,0.16326,D,0,0,20242025,0,0,0.03333,L,30,Jacob Moverare,LAK,711.5306,31,60,0.3696075566586701,1.0682654961879512,0.0,0.0,1.249739664685295,0.9409911741549798,0.6054039581302584,D,0.16326530612244897,0.04081632653061224,0.0,1.2244897959183674,0.6326530612244898,0.20408163265306123,0.0
28,37,56,0.42755,6,76,44,Thompson,0,35,8479420,-2,72,0.94736,C,7,16,20242025,0,0,0.18181,R,242,Tage Thompson,BUF,1125.3815,70,31,0.9304036594559832,1.6461572813719392,0.0,0.44597618679284123,0.6916348211027066,1.132802276317415,1.3996314315005665,F,0.9473684210526315,-0.02631578947368421,0.0,0.40789473684210525,0.9210526315789473,0.4605263157894737,0.005625657894736842
28,5,26,1.0,0,61,5,Hronek,0,40,8479425,0,33,0.54098,D,0,7,20242025,0,0,0.06024,R,83,Filip Hronek,VAN,1433.6557,89,75,0.6912514308953449,1.578544671109603,0.0,0.12698306053139086,1.1364806565532468,1.2088982993171555,1.524502024598383,D,0.5409836065573771,0.0,0.0,1.2295081967213115,1.459016393442623,0.6557377049180327,0.01639344262295082
7,12,19,0.47647,2,51,12,Brodzinski,0,4,8477380,6,19,0.37254,C,0,0,20242025,0,0,0.16438,R,73,Jonny Brodzinski,NYR,700.5098,27,19,0.6249951941376164,0.8777658543372311,0.0,0.535532340996475,0.5224671605676168,0.800806974771064,0.3882154877102614,F,0.37254901960784315,0.11764705882352941,0.0,0.37254901960784315,0.5294117647058824,0.0784313725490196,0.009342549019607843
25,12,31,0.44457,2,79,19,Wright,0,18,8483524,4,44,0.55696,C,7,13,20242025,0,0,0.20879,R,91,Shane Wright,SEA,844.0886,54,62,0.7070501287984277,1.2106984507562886,0.0,0.4616971262743554,0.9502949052720733,0.9618587464057146,0.6354379948360067,F,0.5569620253164557,0.05063291139240506,0.0,0.7848101265822784,0.6835443037974683,0.22784810126582278,0.00562746835443038
